,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Prop_Addr,longitude,latitude,addy
39,527327050,2030,195000,60,RL,,12046,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,TA,TA,CBlock,TA,TA,No,LwQ,156.0,Unf,0.0,692.0,848.0,GasA,TA,Y,SBrkr,1118,912,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1976.0,Fin,2.0,551.0,TA,TA,Y,0,224,0,0,0,0,,,,0,6,2007,WD ,Normal,3323 BUCHANAN CT,-93.6315601147541,42.05450581967213,"3323, Buchanan Court, Parkview Heights;, Ames, Story County, Iowa, 50010, United States"
40,527455250,988,129250,20,RL,65.0,7150,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,CBlock,TA,TA,No,BLQ,725.0,Unf,0.0,263.0,988.0,GasA,TA,Y,SBrkr,988,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1974.0,Unf,1.0,360.0,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2007,WD ,Normal,1115 28TH ST,-93.62539763059881,42.048851159119046,"1115, 28th Street, North Grand, Ames, Story County, Iowa, 50010, United States"
41,528326110,2172,291000,60,RL,,11000,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1519.0,1519.0,GasA,Ex,Y,SBrkr,1533,639,0,0.0,0.0,2,1,4,1,Ex,8,Typ,1,TA,BuiltIn,2000.0,RFn,3.0,687.0,TA,TA,Y,162,153,0,0,0,0,,,,0,6,2008,WD ,Normal,3013 ALMOND RD,-93.65441695383424,42.055529953039084,"3013, Almond Road, Northridge Parkway, Ames, Story County, Iowa, 50014, United States"
42,914452190,1080,134000,20,RL,71.0,9187,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336.0,Unf,0.0,748.0,1084.0,GasA,TA,Y,SBrkr,1080,0,0,0.0,0.0,1,1,3,1,TA,5,Typ,0,,Attchd,1983.0,Unf,2.0,484.0,TA,TA,Y,120,0,158,0,0,0,,,,0,6,2007,WD ,Normal,302 OPAL CIR,-93.60742948809524,41.99419902380953,"302, Opal Circle, Ames, Story County, Iowa, 50010, United States"
43,535425060,1312,186000,20,RL,76.0,11355,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,TA,TA,CBlock,TA,TA,No,BLQ,637.0,Unf,0.0,675.0,1312.0,GasA,Ex,Y,SBrkr,1312,0,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1958.0,RFn,2.0,495.0,TA,TA,Y,0,304,144,0,0,0,,MnPrv,Othr,6500,4,2008,WD ,Normal,1903 MEADOWLANE AVE,-93.60521567346939,42.04129604081633,"1903, Meadowlane Avenue, Gunderland Heights, Ames, Story County, Iowa, 50010, United States"
44,532376250,925,133500,20,RL,,8638,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,181.0,Unf,0.0,744.0,925.0,GasA,Gd,Y,SBrkr,925,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1990.0,Unf,2.0,484.0,TA,TA,Y,203,74,0,0,0,0,,,,0,10,2006,WD ,Normal,4015 TORONTO ST,-93.672579,42.035861571428576,"4015, Toronto Street, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States"
45,535379110,1534,148000,70,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Ex,Y,SBrkr,751,783,0,0.0,0.0,1,1,3,1,Gd,6,Typ,0,,,,,0.0,0.0,,,N,0,112,0,0,0,0,,,,0,7,2007,WD ,Normal,1412 KELLOGG AVE,-93.61386489795919,42.03594679591837,"1412, Kellogg Avenue, Ames, Story County, Iowa, 50010, United States"
46,528118010,2376,325300,60,RL,101.0,14215,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,1158,1218,0,0.0,0.0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,RFn,3.0,853.0,TA,TA,Y,240,154,0,0,0,0,,,,0,11,2006,New,Partial,3335 PRESTON CIR,-93.65768375510204,42.06042873469387,"3335, Preston Circle, Northridge Heights, Ames, Story County, Iowa, 50010, United States"
47,528235160,1959,215000,60,RL,59.0,11796,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1112,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,434.0,TA,TA,Y,100,48,0,0,0,0,,,,0,7,2007,WD ,Normal,3908 WELBECK DR,-93.64377151492386,42.05971268357939,"3908, Welbeck Drive, Bloomington Heights West, Ames, Story County, Iowa, 50010, United States"
48,905478030,1716,131000,50,RL,60.0,11409,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292.0,Unf,0.0,476.0,768.0,GasA,Gd,Y,SBrkr,1148,568,0,0.0,0.0,1,1,3,1,TA,8,Min2,1,Gd,Attchd,1949.0,Unf,1.0,281.0,TA,TA,Y,0,0,0,0,160,0,,,,0,1,2009,WD ,Normal,3218 WEST ST,-93.66069363575488,42.024861032246065,"3218, West Street, Ames, Story County, Iowa, 50014, United States"
49,902106130,936,109500,30,RM,56.0,4485,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,579.0,Unf,0.0,357.0,936.0,GasA,TA,Y,SBrkr,936,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,,,,0.0,0.0,,,P,51,0,135,0,0,0,,MnPrv,,0,5,2010,WD ,Normal,1010 GRAND AVE,-93.62020822448979,42.031462469387755,"1010, Grand Avenue, Ames, Story County, Iowa, 50010, United States"
50,902102080,1230,110000,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,440.0,440.0,GasA,Gd,Y,SBrkr,682,548,0,0.0,0.0,1,1,2,1,TA,5,Typ,0,,Detchd,1966.0,Unf,2.0,440.0,TA,TA,Y,74,0,128,0,0,0,,MnPrv,,0,5,2009,WD ,Normal,1203 BURNETT AVE,-93.61561781632653,42.03339248979592,"1203, Burnett Avenue, Ames, Story County, Iowa, 50010, United States"
51,909176170,2592,150000,90,RL,60.0,10890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,Rec,371.0,Unf,0.0,925.0,1296.0,Grav,Fa,N,FuseA,1296,1296,0,2.0,0.0,2,0,6,2,TA,12,Min2,0,,,,,0.0,0.0,,,Y,0,742,240,0,0,0,,,Shed,1512,1,2007,WD ,AdjLand,426 HAYWARD AVE 428,-93.65162163265306,42.01869102040816,"426, Hayward Avenue, Ames, Story County, Iowa, 50014, United States"
52,533206070,1565,193800,120,FV,32.0,3784,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1451.0,1511.0,GasA,Ex,Y,SBrkr,1565,0,0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,2006.0,Fin,2.0,476.0,TA,TA,Y,0,120,0,0,0,0,,,,0,2,2007,New,Partial,2807 BRISTOL DR,-93.64761628687974,42.04744045286655,"2807, Bristol Drive, Ames, Story County, Iowa, 50010, United States"
53,527302020,1868,178000,80,RL,78.0,12090,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Ex,Y,SBrkr,1140,728,0,0.0,0.0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2.0,477.0,TA,TA,Y,268,112,0,0,147,0,,,,0,1,2007,WD ,Abnorml,3414 EISENHOWER AVE,-93.63783989426827,42.05547019086042,"3414, Eisenhower Avenue, Parkview Heights;, Ames, Story County, Iowa, 50010, United States"
54,907414060,1422,179600,20,RL,63.0,8500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1422.0,1422.0,GasA,Ex,Y,SBrkr,1422,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2004.0,RFn,2.0,626.0,TA,TA,Y,192,60,0,0,0,0,,,,0,11,2007,WD ,Normal,4824 WALLER ST,-93.68636003030302,42.013971727272725,"4824, Waller Street, Longview, Ames, Story County, Iowa, 50014, United States"
55,904301060,1200,179000,90,RL,60.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,0.0,1200.0,GasA,TA,Y,SBrkr,1200,0,0,3.0,0.0,3,0,3,1,TA,5,Typ,0,,,,,0.0,0.0,,,Y,120,0,0,0,0,0,,,,0,3,2009,WD ,Alloca,3012 OAKLAND ST 3014,-93.6587373332222,42.02811888524044,"3012, Oakland Street, Ames, Story County, Iowa, 50014, United States"
56,532479020,1641,140000,50,RL,70.0,10759,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,190.0,ALQ,811.0,0.0,1001.0,GasA,TA,Y,SBrkr,1001,640,0,0.0,0.0,2,0,4,1,TA,5,Typ,1,Gd,Detchd,1972.0,Unf,2.0,490.0,TA,TA,Y,0,0,92,0,0,0,,GdPrv,,0,7,2008,WD ,Normal,1306 SCOTT CIR,-93.660487,42.034612217391306,"1306, Scott Circle, Ames, Story County, Iowa, 50014, United States"
57,528110070,1973,395000,20,RL,110.0,14226,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1935.0,1935.0,GasA,Gd,Y,SBrkr,1973,0,0,0.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3.0,895.0,TA,TA,Y,315,45,0,0,0,0,,,,0,7,2007,New,Partial,3207 STOCKBURY ST,-93.65827363707724,42.062250545080964,"3207, Stockbury Street, Northridge Heights, Ames, Story County, Iowa, 50010, United States"
58,534429130,1248,151500,20,RL,80.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,ALQ,632.0,Unf,0.0,616.0,1248.0,GasA,Ex,Y,SBrkr,1248,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1960.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,5,2006,WD ,Normal,808 NARLAND DR,-93.62208412387304,42.04013450915821,"808, Narland Drive, Ames, Story County, Iowa, 50010, United States"
59,528365060,2418,341000,60,RL,96.0,10542,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173.0,Unf,0.0,138.0,1311.0,GasA,Ex,Y,SBrkr,1325,1093,0,1.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3.0,983.0,TA,TA,Y,250,154,216,0,0,0,,,,0,8,2008,WD ,Normal,2900 RIDGETOP RD,-93.655958,42.049582,"2900, Ridgetop Road, Northridge Parkway, Ames, Story County, Iowa, 50014, United States"
60,533135020,1755,235000,60,RL,,11949,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,Gd,PConc,Gd,TA,No,GLQ,601.0,ALQ,216.0,158.0,975.0,GasA,Ex,Y,SBrkr,975,780,0,0.0,1.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1991.0,Unf,2.0,524.0,TA,TA,Y,502,60,0,0,0,0,,GdPrv,,0,7,2009,WD ,Normal,2614 SOUTHRIDGE CIR,-93.65029857142858,42.04756942857143,"2614, Southridge Circle, Northridge Parkway, Ames, Story County, Iowa, 50014, United States"
61,910203100,672,72000,30,RM,61.0,8534,Pave,,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,432.0,432.0,GasA,TA,N,FuseA,672,0,0,0.0,0.0,1,0,2,1,TA,4,Min1,0,,,,,0.0,0.0,,,N,0,0,112,0,0,0,,GdWo,,0,6,2006,WD ,Normal,301 S RUSSELL AVE,-93.628408,42.020318,"301, South Russell Avenue, Ames, Story County, Iowa, 50010, United States"
62,905451390,1626,154000,50,RL,70.0,10512,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,491.0,Unf,0.0,497.0,988.0,GasA,Ex,Y,SBrkr,988,638,0,0.0,0.0,1,1,3,1,Gd,6,Typ,0,,Attchd,1954.0,Unf,1.0,332.0,TA,TA,Y,366,0,0,0,0,0,,,,0,5,2007,WD ,Normal,310 WESTWOOD DR,-93.66738084341767,42.0245466193626,"310, Westwood Drive, Ames, Story County, Iowa, 50014, United States"
63,533213010,1726,222000,120,FV,,3830,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1726.0,1726.0,GasA,Ex,Y,SBrkr,1726,0,0,0.0,0.0,2,1,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,Fin,2.0,561.0,TA,TA,Y,0,254,0,0,0,0,,,,0,1,2009,New,Partial,2805 BRISTOL DR,-93.6475996487335,42.04742736392327,"2805, Bristol Drive, Ames, Story County, Iowa, 50010, United States"
64,528118030,2748,390000,60,RL,108.0,13418,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1420.0,Unf,0.0,430.0,1850.0,GasA,Ex,Y,SBrkr,1850,898,0,1.0,0.0,2,1,4,1,Ex,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3.0,850.0,TA,TA,Y,212,182,0,0,0,0,,,,0,10,2008,WD ,Abnorml,3317 PRESTON CIR,-93.6575430612245,42.06042781632653,"3317, Preston Circle, Northridge Heights, Ames, Story County, Iowa, 50010, United States"
65,907200340,894,128200,20,RL,75.0,10650,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,ALQ,712.0,0.0,894.0,GasA,TA,Y,SBrkr,894,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1976.0,Unf,1.0,308.0,TA,TA,Y,365,0,0,0,0,0,,MnPrv,,0,2,2010,WD ,Normal,5203 SCHUBERT ST,-93.68792039017747,42.021390115667074,"5203, Schubert Street, Bentwood, Ames, Story County, Iowa, 50014, United States"
66,528164060,2470,615000,20,RL,106.0,12720,Pave,,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2257.0,Unf,0.0,278.0,2535.0,GasA,Ex,Y,SBrkr,2470,0,0,2.0,0.0,1,1,1,1,Ex,7,Typ,2,Gd,Attchd,2003.0,Fin,3.0,789.0,TA,TA,Y,154,65,0,0,216,144,Ex,,,0,2,2008,WD ,Normal,3320 FOXLEY DR,-93.65680995634683,42.05847504704884,"3320, Foxley Drive, Northridge Heights, Ames, Story County, Iowa, 50010, United States"
67,907202010,1174,158000,20,RL,,12250,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,Unf,0.0,83.0,864.0,GasA,Ex,Y,SBrkr,1174,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1978.0,Unf,2.0,528.0,TA,TA,Y,211,0,280,0,0,0,,,,0,5,2008,WD ,Normal,410 THACKERAY AVE,-93.68657648378274,42.01967954096487,"410, Thackeray Avenue, Hillside, Ames, Story County, Iowa, 50014, United States"
68,528186180,1324,254000,120,RL,48.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,Unf,0.0,461.0,1324.0,GasA,Ex,Y,SBrkr,1324,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,192,38,0,0,0,0,,,,0,12,2009,WD ,Normal,3623 CHILTON AVE,none,none,none
69,909250060,2447,169000,50,RL,50.0,9638,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,804.0,804.0,GasA,Ex,Y,SBrkr,1699,748,0,0.0,0.0,2,0,4,1,Gd,10,Min2,1,Gd,Detchd,1969.0,Unf,1.0,336.0,TA,TA,Y,272,0,42,0,116,0,,,,0,3,2010,WD ,Normal,2320 KNAPP ST,-93.64689269387755,42.019084346938776,"2320, Knapp Street, Ames, Story County, Iowa, 50014, United States"
70,528315060,2199,284500,75,RL,84.0,9660,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1173.0,1173.0,GasA,Ex,Y,SBrkr,1182,1017,0,0.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1997.0,Fin,2.0,516.0,TA,TA,Y,0,131,0,0,0,0,,,,0,9,2008,WD ,Normal,3142 BAYBERRY RD,-93.65498388281249,42.05402771225761,"3142, Bayberry Road, Northridge Parkway, Ames, Story County, Iowa, 50014, United States"
71,528231020,1374,184500,80,RL,67.0,13300,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,,,,0,6,2010,WD ,Normal,3917 WELBECK DR,-93.64407676418914,42.06011711190303,"3917, Welbeck Drive, Bloomington Heights West, Ames, Story County, Iowa, 50010, United States"
72,528456230,1335,210400,20,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1335.0,1335.0,GasA,Ex,Y,SBrkr,1335,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,RFn,2.0,575.0,TA,TA,Y,0,210,0,0,0,0,,,,0,6,2007,New,Partial,2841 ASPEN RD,-93.64722440955204,42.05118981781087,"2841, Aspen Road, Ames, Story County, Iowa, 50010, United States"
73,907180120,1588,214000,20,RL,78.0,10264,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162.0,Unf,0.0,426.0,1588.0,GasA,Ex,Y,SBrkr,1588,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,1999.0,RFn,2.0,472.0,TA,TA,Y,158,29,0,0,0,0,,,,0,8,2006,WD ,Normal,5325 CERVANTES DR,-93.69242076727114,42.01719823923354,"5325, Cervantes Drive, Bentwood, Ames, Story County, Iowa, 50014, United States"
74,911370410,1652,392500,120,RM,64.0,5587,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480.0,Unf,0.0,120.0,1600.0,GasA,Ex,Y,SBrkr,1652,0,0,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2008.0,Fin,2.0,482.0,TA,TA,Y,162,53,0,153,0,0,,,,0,11,2008,New,Partial,433 ASPEN RIDGE RD,-93.6155758230605,42.00941067078177,"433, Aspen Ridge Road, Ames, Story County, Iowa, 50010, United States"
75,527108090,2021,274725,60,RL,168.0,23257,Pave,,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,868.0,868.0,GasA,Ex,Y,SBrkr,887,1134,0,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,RFn,2.0,422.0,TA,TA,Y,0,100,0,0,0,0,,,,0,9,2006,New,Partial,4316 HARRISON CIR,-93.63640760866966,42.06318167099153,"4316, Harrison Circle, Bloomington Heights, Ames, Story County, Iowa, 50010, United States"
76,528222050,1412,156932,60,RL,73.0,8499,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,616.0,616.0,GasA,Ex,Y,SBrkr,616,796,0,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2.0,432.0,TA,TA,Y,0,36,0,0,0,0,,,,0,3,2007,New,Partial,4210 WELBECK DR,-93.64426567751813,42.0622131258519,"4210, Welbeck Drive, Bloomington Heights West, Ames, Story County, Iowa, 50010, United States"
77,528429110,1464,282922,20,RL,49.0,15256,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,929.0,Unf,0.0,556.0,1485.0,GasA,Ex,Y,SBrkr,1464,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,Unf,3.0,754.0,TA,TA,Y,168,160,0,0,0,0,,,,0,8,2007,WD ,Normal,2416 DALTON CIR,none,none,none
