PID,px_ft,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofMatl_CompShg,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,MoSold,YrSold,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,TotalBath,MasVnrType__0,MasVnrType__BrkCmn,MasVnrType__BrkFace,MasVnrType__Stone,Foundation__BrkTil,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,Heating__Floor,Heating__GasW,Heating__Grav,Heating__OthW,Heating__Wall,Functional__Maj1,Functional__Maj2,Functional__Min1,Functional__Min2,Functional__Mod,Functional__Sal,GarageType__2Types,GarageType__Basment,GarageType__BuiltIn,GarageType__CarPort,GarageType__Detchd,GarageType__None,GarageFinish__Fin,GarageFinish__None,GarageFinish__RFn,BldgType__2fmCon,BldgType__Duplex,BldgType__Twnhs,BldgType__TwnhsE,LotConfig__Corner,LotConfig__CulDSac,LotConfig__FR2,LotConfig__FR3,HouseStyle__1.5Fin,HouseStyle__1.5Unf,HouseStyle__2.5Fin,HouseStyle__2.5Unf,HouseStyle__2Story,HouseStyle__SFoyer,HouseStyle__SLvl,Condition1__Artery,Condition1__Feedr,Condition1__PosA,Condition1__PosN,Condition1__RRAe,Condition1__RRAn,Condition1__RRNe,Condition1__RRNn,ISU_dist
527161040,128.4370478,4,3,7,5,1998,1998,1,1,4,3,4,3,1,6,1,4,1,2,2009,2,3,1,3,7,1,2,3,3,256,0,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.715580903
527161090,105.0175029,4,3,6,5,1999,2000,1,1,3,3,4,3,1,5,1,4,1,4,2007,2,3,1,3,7,1,2,3,3,256,48,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.701179654
527162080,115.0998068,4,3,7,5,1996,1996,1,1,4,3,4,3,1,3,1,4,1,8,2007,2,3,1,4,6,0,2,3,3,0,44,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.739772268
527162090,140.4628891,4,3,7,5,1995,1996,1,1,3,3,4,4,1,1,1,4,1,6,2007,2,3,1,3,6,1,2,3,3,220,21,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74288931
527162110,107.6833527,4,3,7,5,1998,1998,1,1,3,3,4,3,1,1,1,4,1,12,2009,2,3,1,3,7,1,2,3,3,0,94,0,0,291,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7308908
527162120,116.7481663,4,3,6,5,1998,1999,1,1,4,3,4,3,1,6,1,4,1,10,2009,2,3,1,3,7,1,2,3,3,0,84,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.727904499
527162130,104.767184,4,3,7,5,1999,1999,1,1,3,3,3,3,1,1,1,4,1,6,2010,2,3,1,4,7,1,2,3,3,140,60,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.724918286
527162140,88.73423227,4,3,6,5,1999,2003,1,1,3,3,4,3,1,1,1,5,1,8,2007,3,5,1,3,7,1,2,3,3,188,30,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.720439132
527162180,112.0636865,4,3,6,5,1998,1998,1,1,3,3,4,3,1,1,1,4,1,4,2008,2,3,1,3,7,1,2,3,3,0,39,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.705510064
527163010,106.2839879,4,3,6,5,1993,1994,1,1,3,3,4,3,1,1,1,4,1,4,2010,2,3,1,3,7,1,2,3,3,157,84,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.719327422
527163020,110.326449,4,3,6,5,1993,1994,1,1,3,3,4,3,1,5,1,4,1,5,2006,2,3,1,4,6,1,2,3,3,190,63,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.713733294
527163040,113.3036283,4,3,6,7,1993,1994,1,1,4,3,4,3,1,1,1,4,1,5,2009,2,3,1,3,7,1,2,3,3,0,40,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.699749762
527163070,125.8503401,4,3,6,8,1993,1993,1,1,5,4,4,4,1,5,1,4,1,4,2009,2,3,1,3,6,1,2,3,3,232,63,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.674483566
527163080,134.7935973,4,3,7,5,1992,1993,1,1,3,3,4,3,1,1,1,4,1,8,2007,2,3,1,4,6,0,2,3,3,0,21,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.815475672
527163100,113.3896261,4,3,6,5,1995,1996,1,1,3,3,4,3,1,6,1,4,1,6,2008,2,3,1,3,8,1,2,3,3,224,84,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.803965171
527163130,119.6015831,4,3,6,5,1994,1995,1,1,3,3,4,3,1,6,1,4,1,7,2009,2,3,1,4,7,1,2,3,3,0,46,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.780956744
527164020,139.4957983,4,3,6,5,1993,1993,1,1,3,3,4,3,1,1,1,5,1,11,2009,2,3,1,4,6,1,2,3,3,0,21,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.714247537
527164060,111.7388575,4,3,6,5,1992,1993,1,1,3,3,4,3,1,1,1,4,1,12,2009,2,3,1,3,7,1,2,3,3,342,40,0,0,0,0,3,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.692009762
527164090,117.4881837,4,3,6,5,1994,1995,1,1,3,3,4,3,1,1,1,4,1,3,2009,2,3,1,3,6,1,2,3,3,0,36,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.688045712
527164120,102.6385224,4,3,7,5,1994,1996,1,1,4,3,4,3,1,1,1,5,1,10,2008,2,3,1,4,7,1,2,3,3,143,46,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.712557706
527165010,108.2504389,4,3,6,5,1991,1991,1,1,3,3,4,3,1,5,1,4,1,9,2008,2,3,1,4,7,0,2,3,3,0,40,0,0,0,0,4,3.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.529317224
527165020,108.6956522,4,3,7,5,1991,1992,1,1,4,3,4,3,1,1,1,4,1,5,2007,2,3,1,4,7,1,2,3,3,164,0,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.52908545
527165100,110.5937922,4,3,7,5,1992,1992,1,1,3,3,4,3,1,1,1,4,1,7,2007,2,3,1,4,7,1,2,3,3,100,25,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.580649496
527165130,148.243359,4,3,6,6,1992,1992,1,1,3,3,4,3,1,6,1,4,1,7,2009,2,3,1,4,6,0,2,3,3,120,26,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.661486727
527165170,102.3142509,4,3,6,5,1993,1994,1,1,3,3,4,3,1,1,1,4,1,7,2007,2,3,1,3,7,1,2,3,3,290,84,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.661550844
527165230,155.8550969,4,3,6,7,1992,2007,1,1,3,4,4,3,1,5,1,5,1,3,2010,2,3,1,3,6,0,2,3,3,483,21,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.614535986
527166010,113.4644478,4,3,7,5,1999,1999,1,1,4,3,4,3,1,6,1,5,1,5,2009,2,3,1,4,9,1,2,3,3,0,0,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.634293564
527166030,108.1495098,4,3,7,5,1998,1998,0,1,3,3,4,3,1,1,1,4,1,6,2006,2,3,1,3,8,1,2,3,3,0,28,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.634946175
527166040,123.1399317,4,3,6,5,1998,1998,1,1,3,3,4,3,1,1,1,4,1,5,2010,2,3,1,3,7,1,2,3,3,0,75,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.646425457
527175130,136.7056738,4,3,6,6,1964,1964,1,1,3,3,3,3,3,4,1,2,1,3,2007,1,3,1,3,6,1,2,3,2,0,108,246,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62125229
527180040,127.8896346,4,3,7,5,1990,1990,1,1,3,3,4,3,4,6,1,4,1,2,2010,1,2,1,4,5,1,2,3,3,192,0,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.712099051
527180100,125.1733703,4,3,7,5,1990,1990,1,1,3,3,4,3,1,1,1,5,1,5,2009,2,3,1,3,5,0,2,3,3,0,34,0,508,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.758745581
527182020,107.9734219,4,3,8,5,1987,1987,1,1,3,3,4,3,1,1,1,3,1,8,2006,2,2,1,3,5,0,2,3,3,120,70,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.877676727
527182040,156.25,4,3,8,5,1986,1986,1,1,4,3,4,3,1,1,1,5,1,10,2007,1,2,1,4,5,0,2,3,3,0,74,137,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.863196784
527182170,99.28229665,4,3,7,5,1984,1984,1,1,4,3,4,3,2,6,2,4,1,9,2007,2,3,1,4,6,1,2,3,3,219,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.891245247
527182190,141.1451398,4,3,8,5,1985,1985,1,1,4,3,4,3,3,6,4,3,1,6,2010,1,1,1,4,4,0,2,3,3,0,54,0,0,140,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891245247
527183030,153.9087948,4,3,8,5,1988,1989,1,1,4,3,4,3,2,6,1,4,1,10,2008,2,2,1,4,5,1,2,3,3,168,120,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.829757233
527183060,140.987285,4,2,8,5,1989,1989,1,1,4,3,4,3,4,6,1,4,1,4,2008,2,2,1,4,5,1,2,3,3,0,73,154,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.829757233
527184020,154.3681086,4,3,8,5,1988,1988,1,1,4,3,4,3,4,6,1,4,1,10,2007,2,2,1,3,5,0,2,3,3,0,108,0,0,135,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.071817252
527184110,160.4844815,4,3,8,5,1990,1990,1,1,4,3,4,3,4,6,1,4,1,8,2007,1,1,1,4,4,1,2,3,3,0,64,140,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.085907967
527190050,135.2574986,4,3,7,7,1987,1987,1,1,4,4,4,4,1,6,3,4,1,6,2006,2,2,1,4,5,1,2,4,3,441,35,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.954798012
527190220,157.8645235,4,2,8,5,1985,1985,1,1,4,3,4,3,4,6,1,3,1,12,2006,2,2,1,4,5,1,2,3,3,114,28,234,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.744667458
527208010,142,4,3,8,5,2005,2005,1,1,4,3,5,3,4,6,1,5,1,7,2008,3,5,1,5,9,1,3,3,3,192,32,0,0,0,0,0,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.247034983
527210050,144.1095835,4,3,9,5,2006,2006,0,1,4,3,5,4,4,6,1,5,1,7,2006,2,4,1,4,11,1,3,3,3,246,39,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.137444884
527210060,196.371488,4,3,9,5,2005,2006,0,1,4,3,5,3,4,6,1,5,1,7,2007,2,3,1,4,8,1,3,3,3,178,51,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.137877246
527212040,140.4965062,4,3,8,5,2006,2006,0,1,5,3,5,4,1,1,1,5,1,7,2006,2,4,1,5,10,1,3,3,3,324,100,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.154354083
527212050,129.7923323,4,3,9,5,2005,2007,0,1,4,3,4,4,1,1,1,5,1,6,2008,2,4,1,5,11,1,3,3,3,144,39,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.151418717
527212060,137.4517906,4,3,8,5,2005,2005,0,1,4,3,5,3,2,6,1,5,1,7,2007,3,4,1,5,10,1,3,3,3,120,32,0,0,0,0,0,4.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.148483381
527214030,205.4140127,4,3,9,5,2004,2004,0,1,5,3,5,3,4,6,1,5,1,9,2008,2,2,1,5,7,1,3,3,3,214,76,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.137640832
527214060,198.2950334,4,3,10,5,2006,2006,0,1,5,3,5,3,1,6,1,5,1,7,2006,2,4,1,5,11,1,3,3,3,250,0,0,0,0,0,0,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.141467856
527216070,164.0744129,4,2,8,5,2003,2003,0,1,5,3,4,3,4,5,1,5,1,6,2010,3,4,1,5,12,1,3,3,3,503,36,0,0,210,0,0,4.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.277757883
527216080,253.0312233,4,3,9,5,2006,2007,0,1,5,3,5,3,3,6,1,5,1,6,2007,2,4,1,4,8,2,3,4,3,0,135,0,0,322,0,0,3.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.274439419
527225035,93.60730594,4,2,8,7,1988,2005,1,1,4,3,4,3,3,6,1,4,1,6,2010,2,4,1,3,8,0,2,3,3,325,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.427209153
527226010,72.84482759,4,3,5,6,1948,1950,1,1,3,3,0,0,0,0,0,4,1,5,2006,2,2,1,3,7,1,2,3,2,120,144,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.275996909
527226020,78.01899593,3,3,6,2,1952,1952,0,1,3,3,3,3,1,1,1,3,1,5,2008,1,3,1,3,7,2,2,3,3,0,0,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.282011127
527226040,108.8483146,4,3,5,5,1969,1990,1,1,3,3,4,3,4,5,1,3,1,11,2007,1,3,1,3,7,0,3,3,1,144,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432875905
527250040,137.3106061,4,3,5,5,1955,1955,0,1,3,3,3,3,2,3,1,3,0,1,2006,1,3,1,3,5,0,2,3,3,264,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.886985885
527252050,198.4491315,4,3,9,5,2006,2006,1,1,4,3,5,3,4,6,1,5,1,3,2007,2,2,1,5,6,1,2,3,3,0,164,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.039894042
527252070,276.2508809,4,3,8,6,2007,2007,1,1,4,3,4,3,3,6,1,5,1,10,2007,2,2,1,4,7,1,2,3,3,140,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.807788988
527252080,195.3216374,4,3,9,5,2007,2007,0,1,5,3,5,3,4,6,1,5,1,7,2008,2,2,1,5,6,1,2,3,3,156,48,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.814569876
527252090,185.5309218,4,3,9,5,2005,2005,0,1,4,3,5,3,4,6,1,5,1,8,2006,2,2,1,4,7,1,2,3,3,156,55,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.819179977
527254020,182.0625611,4,3,8,5,2008,2008,0,1,4,3,5,3,2,1,1,5,1,7,2009,2,3,1,4,7,1,3,3,3,322,82,0,0,0,0,0,2.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.103883566
527256030,197.8196061,4,3,8,5,2006,2006,0,1,4,3,5,4,4,6,1,5,1,1,2007,1,1,1,4,7,1,2,3,3,390,80,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.966926436
527256040,222.820764,4,3,10,5,2006,2007,0,1,5,3,5,3,4,6,1,5,1,10,2007,2,3,1,5,8,1,3,3,3,240,52,0,0,174,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.966926436
527256120,235,4,3,9,5,2005,2005,0,1,5,3,5,3,4,6,1,5,1,9,2006,2,3,1,5,8,2,3,3,3,351,102,0,0,123,0,0,3.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.966926436
527258010,212.5172414,4,3,9,2,2010,2010,0,1,4,3,5,3,3,6,1,5,1,6,2010,1,1,1,5,8,1,3,3,3,113,0,0,0,0,0,0,2.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.966926436
527258020,169.9346405,4,2,7,5,2005,2005,0,1,4,3,5,3,3,5,1,5,1,6,2009,2,3,1,4,7,1,2,3,3,168,36,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.793348983
