PID,GrLivArea_Log,OverallQual,LotArea_Log,CentralAir,KitchenQual,Fireplaces,HeatingQC,OverallCond,BsmtQual,PavedDrive,BsmtExposure,YearBuilt,YearRemodAdd,ExterQual,GarageArea,TotalBsmtSF,BsmtFinSF1,BsmtFinType1,target
527359030,7.275172319452771,6,9.249561085129463,1,3,1,3,5,3.0,3,1.0,1976,1976,3,473.0,1444.0,0.0,1.0,11.982303898822046
527359050,7.22256601882217,7,9.249561085129463,1,3,1,3,5,4.0,3,1.0,1976,1976,3,479.0,1090.0,0.0,1.0,11.931635799828413
527359070,7.582738488914411,7,9.257223957875034,1,3,1,3,6,3.0,3,1.0,1976,1976,3,483.0,803.0,403.0,5.0,12.230765258120543
527359080,7.567862605463882,7,9.424160595829509,1,3,1,3,7,4.0,3,1.0,1976,1976,3,550.0,793.0,0.0,1.0,12.195517131590655
527359160,7.188412736496954,7,9.103979355984773,1,4,1,3,6,4.0,3,4.0,1976,1976,3,585.0,1228.0,624.0,6.0,12.066810578196664
527359180,7.532623618788787,5,9.240287448344137,1,4,1,5,7,3.0,3,1.0,1976,1976,3,484.0,780.0,381.0,5.0,12.193493863323312
527364030,7.541152455136308,7,8.853665428037448,1,5,1,5,5,4.0,3,2.0,2003,2003,4,581.0,926.0,622.0,6.0,12.392137188602964
527366030,7.535830462798367,8,8.922658299524402,1,4,1,5,5,4.0,3,1.0,2000,2001,4,588.0,1058.0,0.0,1.0,12.3013828253345
527368010,7.501634457883411,8,9.0442857876461,1,4,1,5,5,4.0,3,1.0,2002,2002,4,565.0,972.0,225.0,6.0,12.367340793126294
527368020,7.422971251049421,7,8.922658299524402,1,4,0,5,5,4.0,3,1.0,2000,2000,4,663.0,814.0,533.0,6.0,12.283033686666302
527375100,7.390798521735675,5,9.145588494746486,1,3,2,3,7,4.0,3,3.0,1975,1975,3,478.0,1621.0,1333.0,5.0,12.269047444691562
527375160,7.536363938404511,6,9.26198360512802,1,4,1,3,6,3.0,3,1.0,1975,2000,3,485.0,675.0,548.0,5.0,12.125404742462717
527375180,7.017506142941255,6,9.224243277145174,1,3,1,5,6,3.0,3,1.0,1974,1974,3,528.0,1116.0,888.0,5.0,12.031123843065634
527375210,7.084226422097917,7,9.310185706945902,1,3,1,2,5,3.0,3,1.0,1975,1975,3,506.0,1176.0,636.0,5.0,11.970350312009106
527376090,6.97914527506881,5,9.224243277145174,1,3,0,5,6,4.0,3,1.0,1975,1975,3,495.0,1056.0,788.0,5.0,11.941455846009385
527376100,7.2078598714324755,6,9.224243277145174,1,3,1,3,5,4.0,3,1.0,1974,1974,3,478.0,1064.0,0.0,1.0,12.013700752882716
527376110,7.416979621381153,7,9.224243277145174,1,3,1,3,5,4.0,3,1.0,1976,1976,3,528.0,832.0,194.0,6.0,12.000891794590135
527377030,7.1770187659099,6,9.224243277145174,1,4,1,2,6,3.0,3,1.0,1974,1999,3,484.0,1040.0,663.0,5.0,12.106252310247962
527377110,7.537430036586509,6,8.987196820661973,1,3,1,3,6,3.0,3,1.0,1974,1974,3,488.0,1084.0,931.0,5.0,12.09458226949681
527378010,7.005789019253503,6,9.210340371976184,1,3,0,3,6,3.0,3,1.0,1974,1974,3,462.0,1103.0,755.0,5.0,11.951180395901384
527378020,7.071573364211532,5,9.210340371976184,1,4,1,4,6,4.0,3,1.0,1973,2000,3,439.0,1176.0,1084.0,4.0,11.964001084330445
527380240,7.757906208351747,8,9.568783751310876,1,4,1,5,5,4.0,3,1.0,1996,1996,4,787.0,1236.0,1023.0,6.0,12.631340380934516
527401130,7.491087593534876,5,9.104979856318355,1,3,0,3,5,4.0,3,2.0,1974,1974,3,480.0,896.0,0.0,1.0,11.79810440720389
527401160,7.491087593534876,5,9.104979856318355,1,3,0,3,5,4.0,3,1.0,1974,1974,3,0.0,896.0,0.0,1.0,11.820410164718187
527402060,6.960347729101308,6,9.185022563991893,1,3,0,4,8,4.0,3,1.0,1969,1969,3,460.0,1054.0,602.0,5.0,11.925035115797062
527402090,7.011213987350367,5,9.259130536145614,1,3,0,3,7,3.0,3,3.0,1971,2005,3,288.0,372.0,349.0,5.0,11.842229212112827
527402130,6.841615476477593,4,9.23941361946189,1,3,0,3,6,4.0,3,2.0,1969,1969,3,288.0,936.0,252.0,3.0,11.625360894300014
527402150,6.888572459565364,6,9.26198360512802,1,3,0,3,5,3.0,3,1.0,1971,1971,3,576.0,981.0,282.0,5.0,11.872346634576989
527402200,6.911747300251673,6,9.327323087461798,1,3,1,5,7,3.0,3,1.0,1970,1970,3,480.0,1004.0,578.0,5.0,11.911701584927595
527402220,6.909753281644809,5,9.07680897935166,1,3,0,3,6,3.0,3,1.0,1970,1970,3,902.0,1002.0,828.0,4.0,11.908340237224893
527402240,7.2991214627108,7,8.918917979908679,1,4,0,4,9,3.0,3,1.0,1972,2004,3,484.0,725.0,626.0,5.0,12.122691036591124
527402250,6.982862751468942,5,9.436439551116026,1,3,1,5,6,3.0,3,1.0,1971,2008,3,500.0,1078.0,734.0,6.0,11.917723684090689
527403020,6.962243464266208,5,9.04192172035122,1,3,1,5,6,3.0,3,1.0,1968,1968,3,304.0,1056.0,775.0,4.0,11.8635823365834
527403040,6.933423025730715,6,8.978408314628894,1,4,0,4,8,3.0,3,1.0,1969,2005,3,440.0,1026.0,439.0,6.0,11.957611286231675
527403120,6.754604099487962,4,9.002701007197938,1,3,0,3,4,3.0,3,1.0,1971,1971,3,0.0,858.0,614.0,4.0,11.385092093460345
527403310,7.259819610363187,5,9.154510487015513,1,3,0,3,6,3.0,3,1.0,1970,1990,3,576.0,925.0,566.0,5.0,11.951180395901384
527403360,6.761572768804054,5,8.930626469173578,1,3,0,3,5,4.0,3,1.0,1971,1971,3,576.0,864.0,119.0,3.0,11.719939634354555
527404020,7.073269717459709,5,8.965717788984849,1,3,0,3,5,3.0,3,1.0,1970,1970,3,477.0,1180.0,0.0,1.0,11.759785542901756
527404030,6.956545443151568,5,9.04899722156742,1,3,0,5,7,4.0,3,1.0,1971,1971,3,336.0,1043.0,500.0,5.0,11.870599909242046
527404050,6.8178305714541505,5,8.977146484808472,1,5,0,5,5,3.0,3,1.0,1970,2002,3,368.0,914.0,81.0,5.0,11.79810440720389
527404100,6.856461984594588,5,9.185842740375783,1,3,0,3,5,3.0,3,1.0,1971,1971,3,280.0,950.0,412.0,4.0,11.691071650353704
527404120,6.782192056006791,4,9.035986984831405,1,3,0,3,5,3.0,3,1.0,1970,1970,3,525.0,882.0,804.0,5.0,11.744037185933616
527404140,6.77078942390898,4,9.023287640806329,1,3,0,3,5,3.0,3,1.0,1971,1971,3,480.0,858.0,0.0,1.0,11.719939634354555
527404150,6.754604099487962,4,8.901094121608562,1,3,0,3,6,3.0,3,1.0,1971,1971,3,684.0,858.0,322.0,5.0,11.608235644774554
527404180,6.773080375655535,4,8.881836305004146,1,3,0,3,4,3.0,3,1.0,1971,1971,3,576.0,864.0,20.0,3.0,11.487607656985938
527405130,6.761572768804054,4,8.859079317881529,1,3,0,3,6,3.0,3,1.0,1970,1970,3,576.0,864.0,726.0,5.0,11.245046019814627
527405160,6.761572768804054,4,8.847934753328465,1,4,0,3,6,3.0,3,1.0,1970,1970,3,660.0,864.0,375.0,5.0,11.699405031912846
527405180,6.761572768804054,4,9.002085433155726,1,3,0,5,7,3.0,3,1.0,1970,1970,3,463.0,864.0,191.0,5.0,11.7320609948869
527425025,6.8178305714541505,4,9.752606521576492,1,3,0,5,7,3.0,3,1.0,1961,1961,3,270.0,914.0,314.0,5.0,11.759785542901756
527425035,6.761572768804054,4,9.452109387413557,1,3,0,3,5,3.0,3,1.0,1972,1972,3,576.0,864.0,600.0,4.0,11.619535200028489
527425060,6.761572768804054,4,9.259130536145614,1,3,0,4,6,3.0,3,1.0,1971,1971,3,576.0,864.0,524.0,5.0,11.482466257485518
527425090,6.761572768804054,4,9.259130536145614,1,3,1,3,5,3.0,3,1.0,1971,1971,3,0.0,864.0,432.0,5.0,11.652687407345386
527425110,6.761572768804054,4,9.104979856318355,1,3,0,4,7,3.0,3,1.0,1971,2006,3,576.0,864.0,240.0,5.0,11.77528972943772
527425140,6.761572768804054,4,9.104979856318355,1,3,0,3,6,3.0,3,1.0,1971,1971,3,528.0,864.0,616.0,5.0,11.699405031912846
527427090,6.642486801367255,7,8.30844552038576,1,3,0,5,5,4.0,3,3.0,1998,1998,3,367.0,723.0,584.0,6.0,11.79810440720389
527427160,7.1981835771019425,6,8.321907968230423,1,4,1,5,5,4.0,3,2.0,2001,2001,4,511.0,1337.0,0.0,1.0,11.951180395901384
527427200,7.1981835771019425,6,9.300455261418444,1,4,1,5,5,4.0,3,1.0,1997,1998,4,522.0,1405.0,930.0,6.0,12.083905011555967
527427210,7.257707677160043,6,9.079434102128383,1,4,0,5,5,4.0,3,1.0,2002,2002,4,543.0,1487.0,951.0,6.0,12.154779351142626
527427230,7.1981835771019425,7,8.675563527387679,1,4,1,5,5,4.0,3,1.0,1999,1999,4,511.0,1405.0,1051.0,6.0,12.122691036591124
527450010,6.9957661563048505,6,7.9229859587111955,1,3,0,3,5,3.0,3,1.0,1973,1973,3,440.0,525.0,0.0,1.0,11.56646623189826
527450030,6.9957661563048505,6,7.698482787880946,1,3,0,3,6,3.0,3,1.0,1973,1973,3,264.0,525.0,312.0,5.0,11.639558115903597
527450080,7.218909707619059,5,7.67786350067821,1,4,1,4,6,3.0,3,1.0,1973,1973,3,440.0,765.0,402.0,2.0,11.740061037553975
527450110,6.894670039433483,6,7.426549072397305,1,3,0,3,5,3.0,3,1.0,1973,1973,3,264.0,483.0,458.0,2.0,11.546360241056464
527450150,7.1049654482698426,6,7.544332108053688,1,3,0,3,5,3.0,3,1.0,1973,1973,3,264.0,672.0,356.0,4.0,11.635143097694476
527450210,6.894670039433483,6,7.577121930876678,1,3,0,3,5,3.0,3,1.0,1973,1973,3,264.0,483.0,309.0,4.0,11.326595886778733
527450220,7.1049654482698426,6,7.629489916393995,1,5,0,5,5,3.0,3,1.0,1973,1973,3,264.0,672.0,0.0,1.0,11.641318679738626
527450250,6.894670039433483,6,7.426549072397305,1,3,0,3,5,3.0,3,1.0,1973,1973,3,264.0,483.0,330.0,4.0,11.512925464970227
527450280,6.894670039433483,6,7.426549072397305,1,3,0,3,5,3.0,3,1.0,1973,1973,3,264.0,483.0,254.0,4.0,11.617285480294473
527450460,6.937314081223682,6,7.544332108053688,1,3,0,5,7,3.0,3,1.0,1972,1972,3,264.0,494.0,282.0,5.0,11.6613454700885
527450520,6.894670039433483,6,7.544332108053688,1,3,0,4,6,3.0,3,1.0,1972,1972,3,352.0,483.0,483.0,2.0,11.517913006481269
527451020,7.171656822768514,5,7.6088706291912604,1,3,0,3,5,3.0,3,1.0,1970,1970,3,440.0,630.0,0.0,1.0,11.571194373094206
527451060,6.894670039433483,6,7.533158807455562,1,3,0,3,6,3.0,3,1.0,1970,1970,3,280.0,483.0,321.0,3.0,11.571194373094206
527451110,7.218909707619059,5,7.769800996003896,1,3,0,3,6,3.0,3,1.0,1970,1970,3,440.0,765.0,765.0,2.0,11.736069016284436
527451170,7.218909707619059,5,7.560080465021827,1,3,0,5,5,3.0,3,1.0,1971,1971,3,440.0,765.0,471.0,5.0,11.715866308966918
527451180,6.894670039433483,6,7.426549072397305,1,3,0,3,5,3.0,3,1.0,1971,1971,3,264.0,483.0,156.0,3.0,11.472103470449973
527451290,6.894670039433483,6,7.426549072397305,1,3,0,3,5,3.0,3,1.0,1971,1971,3,264.0,483.0,387.0,5.0,11.35510137977666
527451320,7.171656822768514,5,7.426549072397305,1,3,0,3,5,3.0,3,1.0,1971,1971,3,280.0,630.0,0.0,1.0,11.626254150277234
527451330,6.9957661563048505,5,7.426549072397305,1,3,0,3,5,3.0,3,1.0,1971,1971,3,320.0,525.0,300.0,3.0,11.56646623189826
527451380,7.1049654482698426,6,7.426549072397305,1,3,0,4,7,3.0,3,1.0,1972,1972,3,264.0,672.0,317.0,4.0,11.6784399034478
527451400,6.894670039433483,6,7.426549072397305,1,3,0,3,3,3.0,3,1.0,1971,1971,3,264.0,483.0,358.0,5.0,11.401993904262946
527451410,6.9957661563048505,6,7.426549072397305,1,3,0,3,5,3.0,3,1.0,1971,1971,3,264.0,525.0,0.0,1.0,11.385092093460345
527451450,6.854354502255021,6,7.426549072397305,1,3,0,3,5,3.0,3,1.0,1972,1972,3,264.0,483.0,276.0,5.0,11.396391648714275
527451460,6.9957661563048505,6,7.426549072397305,1,3,0,4,5,3.0,3,1.0,1972,1972,3,264.0,525.0,382.0,4.0,11.589886506106355
527451520,6.894670039433483,6,7.426549072397305,1,3,1,3,5,3.0,3,1.0,1972,1972,3,288.0,483.0,0.0,1.0,11.456355113481836
527451540,6.894670039433483,6,7.426549072397305,1,3,0,3,6,3.0,3,1.0,1972,1972,3,288.0,483.0,110.0,3.0,11.482466257485518
527451550,7.171656822768514,5,7.426549072397305,1,3,0,3,5,3.0,3,1.0,1972,1972,3,264.0,630.0,350.0,3.0,11.624019512475815
527451640,6.894670039433483,6,7.426549072397305,1,4,0,4,8,3.0,3,1.0,1972,2007,3,264.0,483.0,162.0,5.0,11.6784399034478
527451650,7.171656822768514,5,7.426549072397305,1,3,0,3,7,3.0,3,1.0,1972,1972,3,264.0,630.0,231.0,5.0,11.691071650353704
527452060,6.86484777797086,6,8.502688505213357,1,3,0,3,6,4.0,3,1.0,1976,1976,3,440.0,958.0,958.0,2.0,11.875830958659597
527452070,6.974478911025045,6,8.304742269640771,1,3,1,4,5,4.0,3,1.0,1975,1975,3,440.0,1069.0,727.0,5.0,11.893414587008214
527452100,6.86484777797086,6,8.502688505213357,1,3,1,3,5,4.0,3,1.0,1976,1976,3,440.0,1078.0,120.0,5.0,11.759785542901756
527452190,6.974478911025045,6,8.304742269640771,1,3,1,3,5,4.0,3,1.0,1977,1977,3,440.0,1069.0,360.0,5.0,11.755871643580615
527452290,7.23489842031483,5,8.924523226133914,1,3,1,3,7,3.0,3,2.0,1967,1975,3,300.0,943.0,373.0,5.0,11.884489021402711
527452310,6.802394763324312,5,8.966738978759576,1,3,1,3,5,3.0,3,3.0,1967,1967,3,288.0,864.0,769.0,5.0,11.719939634354555
527453010,7.344719054149673,6,7.7441366276279915,1,4,1,3,6,4.0,3,1.0,1976,1976,3,440.0,804.0,556.0,5.0,11.951180395901384
527453050,7.344719054149673,6,7.7441366276279915,1,3,1,3,5,4.0,3,1.0,1976,1976,3,440.0,804.0,306.0,5.0,11.891361900690471
527453060,7.2834482287566304,6,7.731930721948487,1,3,1,3,6,4.0,3,1.0,1976,1976,3,440.0,855.0,566.0,5.0,11.908340237224893
527453070,6.961296045910168,7,7.731930721948487,1,3,0,3,7,3.0,3,1.0,1976,1976,3,319.0,1055.0,120.0,5.0,11.831379196088765
527453130,7.2834482287566304,6,7.731930721948487,1,4,1,3,6,3.0,3,1.0,1975,1975,3,440.0,855.0,514.0,5.0,11.917723684090689
527453140,6.961296045910168,7,7.731930721948487,1,3,1,3,5,4.0,3,1.0,1975,1975,3,440.0,1057.0,435.0,5.0,11.719939634354555
527453150,6.728628613084703,7,7.731930721948487,1,3,0,5,6,4.0,3,1.0,1975,1975,3,308.0,836.0,0.0,1.0,11.695247021764185
527453160,7.2834482287566304,6,7.7441366276279915,1,3,0,4,6,4.0,3,1.0,1975,1975,3,460.0,855.0,286.0,5.0,11.870599909242046
527454050,7.186901020411631,6,7.7441366276279915,1,3,1,3,5,3.0,3,1.0,1974,1974,3,440.0,855.0,257.0,5.0,11.898187865760873
527454120,6.961296045910168,7,7.8355792466699645,1,3,0,2,6,4.0,3,1.0,1977,1977,3,440.0,1055.0,378.0,5.0,11.908340237224893
527454130,7.2834482287566304,6,7.761744984658913,1,3,1,3,5,4.0,3,1.0,1977,1977,3,440.0,855.0,389.0,5.0,11.834284063781393
527454200,7.2834482287566304,6,7.731930721948487,1,3,1,2,5,4.0,3,1.0,1978,1978,3,440.0,855.0,311.0,5.0,11.891361900690471
527455030,6.961296045910168,7,7.742402021815783,1,3,0,3,7,4.0,3,1.0,1978,1978,3,319.0,1061.0,632.0,6.0,11.86709727869084
527455050,7.344719054149673,6,7.7681103785259875,1,3,1,3,5,4.0,3,1.0,1978,1978,3,440.0,804.0,320.0,5.0,11.898187865760873
527455060,7.273092595999522,6,7.735870319952568,1,3,1,3,6,3.0,3,1.0,1978,1978,3,440.0,855.0,311.0,5.0,11.908340237224893
527455080,7.2834482287566304,6,7.7681103785259875,1,3,1,3,5,4.0,3,1.0,1978,1978,4,440.0,855.0,279.0,5.0,11.83500896413934
527455090,6.728628613084703,7,7.651595573857602,1,3,0,3,6,3.0,3,1.0,1976,1976,3,345.0,836.0,536.0,5.0,11.76368418331741
527455100,7.2834482287566304,6,7.68662133494462,1,3,1,4,5,4.0,3,1.0,1976,1976,3,460.0,855.0,70.0,5.0,11.877568578558137
527455240,6.79346613258001,5,8.874867635688052,1,3,0,3,5,3.0,3,1.0,1967,1967,3,288.0,892.0,432.0,4.0,11.512925464970227
527455250,6.895682697747867,5,8.874867635688052,1,3,0,3,6,3.0,3,1.0,1966,1966,3,360.0,988.0,725.0,4.0,11.769503792370674
527455270,6.79346613258001,5,9.156623089470196,1,3,0,3,5,3.0,3,1.0,1966,1966,3,264.0,864.0,340.0,3.0,11.608235644774554
527455280,7.021083964289139,5,9.278933163441792,1,3,1,5,7,3.0,3,1.0,1966,2004,4,656.0,864.0,644.0,4.0,11.910358401381128
528102010,7.590852123688581,9,9.725377116513638,1,5,1,5,5,5.0,3,3.0,2004,2005,4,770.0,1980.0,1447.0,6.0,12.66032791780777
528102030,7.566311014772463,8,9.428993858017527,1,5,1,5,5,5.0,3,3.0,2008,2008,5,774.0,1932.0,1336.0,6.0,12.885670953244288
528102040,7.4489161025442,10,9.429957713513836,1,5,1,5,5,5.0,3,4.0,2006,2007,5,786.0,1700.0,1172.0,6.0,12.729320789294722
528102140,7.927324360309794,9,9.56500329315396,1,5,3,5,5,5.0,3,1.0,2007,2007,5,754.0,1776.0,1360.0,6.0,13.043320170063875
528104010,7.660114319173927,8,9.570319849923218,1,4,1,5,5,4.0,3,4.0,2007,2007,4,938.0,2108.0,1518.0,6.0,12.752672666102045
528106010,7.861727077823981,9,9.696401880595557,1,4,0,5,5,5.0,3,3.0,2006,2006,3,840.0,1249.0,0.0,1.0,12.744444367796099
528106020,7.784057002639929,10,9.644133752071204,1,5,2,5,5,5.0,3,4.0,2008,2008,5,672.0,3094.0,1767.0,6.0,13.226723392728571
528106070,7.409741954080922,9,9.485924559229828,1,5,2,5,5,5.0,3,1.0,2006,2007,4,840.0,1652.0,1572.0,6.0,12.691580461311874
528106110,7.6236419465115715,10,9.644133752071204,1,5,2,5,5,5.0,3,4.0,2005,2006,5,878.0,1994.0,1430.0,6.0,13.017002861746507
528106120,7.388946097618438,8,9.690479958409806,1,4,1,5,5,4.0,3,3.0,2004,2004,4,880.0,1618.0,0.0,1.0,12.437184366493561
528108010,7.377758908227872,8,9.563107691083898,1,4,1,5,5,4.0,3,1.0,2007,2007,4,890.0,1566.0,0.0,1.0,12.454103912352162
528108020,7.621684998724611,8,9.449672183486918,1,5,1,5,5,5.0,3,1.0,2008,2009,5,1390.0,2042.0,0.0,1.0,12.442302200392747
528108040,7.897296472595885,9,9.421411342056123,1,5,1,5,5,5.0,3,1.0,2009,2009,4,864.0,1365.0,986.0,6.0,12.89621531706982
528108070,7.688913336864796,9,9.33326571881348,1,5,1,5,5,5.0,3,3.0,2008,2008,5,836.0,1104.0,936.0,6.0,12.721885810807205
528108120,7.755338812846501,9,9.461721464701633,1,5,1,5,5,5.0,3,1.0,2009,2010,5,751.0,1590.0,0.0,1.0,12.837775180646195
528108130,7.61085279039525,9,9.421411342056123,1,5,1,5,5,5.0,3,3.0,2008,2008,5,896.0,2020.0,1232.0,6.0,12.909170156943285
528110010,7.738923757439458,10,9.508814005506162,1,5,1,5,5,5.0,3,4.0,2008,2008,5,842.0,1722.0,1338.0,6.0,13.021326833226555
528110020,7.891330757661889,10,9.524640032332234,1,5,2,5,5,5.0,3,4.0,2007,2007,5,762.0,2630.0,2288.0,6.0,13.321214236149494
528110040,7.8446326444646814,9,9.538996427397391,1,5,2,5,5,5.0,3,4.0,2007,2007,5,932.0,2552.0,1812.0,6.0,13.079599916123215
528110070,7.587310506022615,8,9.56282655529346,1,4,1,4,5,4.0,3,3.0,2006,2006,4,895.0,1935.0,0.0,1.0,12.886641043883259
528110100,7.87966991460429,9,9.524640032332234,1,5,1,5,5,4.0,3,3.0,2006,2006,5,694.0,2153.0,0.0,1.0,12.847926531702571
528110110,7.809541324653409,8,9.524640032332234,1,5,1,5,5,5.0,3,4.0,2007,2007,4,650.0,2418.0,1728.0,6.0,12.942039823273046
528112020,7.440733707389262,8,9.348187438668306,1,4,1,5,5,5.0,3,1.0,2007,2008,4,772.0,1704.0,1218.0,6.0,12.631340380934516
528112040,7.459338895220297,9,9.35686202463895,1,5,1,5,5,5.0,3,1.0,2008,2008,5,834.0,1736.0,0.0,1.0,12.793859310432293
528112150,7.3987862754199485,8,9.343821763350665,1,4,1,5,5,4.0,3,1.0,2006,2006,4,866.0,1626.0,0.0,1.0,12.429216196844385
528114010,7.532623618788787,9,9.601030194502194,1,5,1,5,5,5.0,3,4.0,2005,2005,5,1085.0,1868.0,1505.0,6.0,12.936033799212835
528114040,7.575584651557793,9,9.576232704964523,1,5,1,5,5,5.0,3,4.0,2007,2007,5,706.0,1950.0,1375.0,6.0,12.855790268162785
528114050,7.588829878307812,8,9.614270969992397,1,4,1,5,5,5.0,3,4.0,2006,2007,4,908.0,1976.0,1350.0,6.0,12.994530005894447
528116010,7.485491608030754,8,9.733292175540011,1,4,2,5,5,5.0,3,4.0,2004,2005,4,932.0,1782.0,1531.0,6.0,12.598114733306195
528116030,7.52294091807237,9,9.682404377188837,1,4,1,5,5,5.0,3,4.0,2004,2005,4,772.0,1833.0,1261.0,6.0,12.694652660348844
528118010,7.773173680482537,8,9.562053024085099,1,4,1,5,5,5.0,3,3.0,2005,2006,4,853.0,1158.0,0.0,1.0,12.692503112461445
528118020,7.804659297056102,8,9.50435236812283,1,4,1,5,5,5.0,3,3.0,2004,2005,4,691.0,1117.0,0.0,1.0,12.641096555879884
528118030,7.91862865334224,9,9.50435236812283,1,5,1,5,5,5.0,3,4.0,2006,2006,4,850.0,1850.0,1420.0,6.0,12.873902018105829
528118040,7.922261058353247,9,9.521787797978225,1,5,1,5,5,5.0,3,4.0,2005,2006,4,814.0,1704.0,0.0,1.0,12.943236711506893
528118050,7.736307096548286,10,9.750860711077213,1,5,1,5,5,5.0,3,3.0,2007,2007,5,1174.0,2320.0,1684.0,6.0,13.122497368427133
528118090,7.933796874815411,10,9.43659906619054,1,5,1,5,5,5.0,3,4.0,2005,2006,5,1150.0,1620.0,1082.0,6.0,13.038981768465275
528120010,7.674152921281675,8,9.720705889909716,1,4,1,5,5,4.0,3,1.0,2007,2008,4,728.0,1582.0,0.0,1.0,12.468882964346786
528120020,7.448333860897477,8,9.318835968129482,1,4,1,5,5,5.0,3,3.0,2006,2006,4,908.0,1709.0,0.0,1.0,12.450977688625894
528120030,7.463363045520022,9,9.246382963323112,1,5,1,5,5,5.0,3,2.0,2008,2008,5,927.0,1739.0,1015.0,6.0,12.721885810807205
528120110,7.648739788956242,8,9.234056898593499,1,5,1,4,5,4.0,3,2.0,2005,2005,4,878.0,1030.0,0.0,1.0,12.526342907575106
528120120,7.437206366871292,9,9.351839934249883,1,5,1,5,5,5.0,3,1.0,2005,2005,4,730.0,1698.0,110.0,6.0,12.524526376648707
528120130,7.754052639035757,9,9.405166749908613,1,5,1,5,5,5.0,3,3.0,2005,2005,4,1003.0,1414.0,1249.0,6.0,12.845291484064564
528120150,7.813187267521416,8,9.16858043772795,1,4,1,5,5,5.0,3,3.0,2004,2005,4,852.0,1143.0,0.0,1.0,12.666657052859414
528120160,7.44600149832412,8,9.16858043772795,1,5,1,5,5,5.0,3,3.0,2004,2005,4,856.0,1713.0,1088.0,6.0,12.524162674153335
528120170,7.333676395657684,9,9.293945955830981,1,5,1,5,5,5.0,3,3.0,2006,2006,4,700.0,1504.0,1037.0,6.0,12.61153775363834
528138010,7.4999765409521215,9,9.51148146411212,1,5,1,5,5,5.0,3,1.0,2008,2008,5,850.0,1774.0,1142.0,6.0,12.688498794774466
528138020,7.507690077819903,8,9.555489144076292,1,5,1,5,5,5.0,3,1.0,2005,2006,4,678.0,1822.0,28.0,6.0,12.464583340681678
528138060,7.336285660021298,7,9.227295812625595,1,4,0,5,5,4.0,3,1.0,2004,2004,4,532.0,1517.0,2.0,6.0,12.273731294003987
528142020,7.643961949002528,8,9.093694189856864,1,4,1,5,5,4.0,3,3.0,2007,2007,5,656.0,948.0,40.0,6.0,12.429216196844385
528142040,7.707062655370473,9,9.086363192156472,1,5,1,5,5,5.0,3,1.0,2004,2005,4,738.0,1462.0,1170.0,6.0,12.765688433465595
528142070,7.765569081097318,8,9.362460420037015,1,5,1,5,5,5.0,3,3.0,2005,2006,4,784.0,1524.0,880.0,6.0,12.706544857216674
528142090,7.515344571180437,8,9.338029733117073,1,4,1,5,5,5.0,3,2.0,2004,2005,4,862.0,1836.0,1039.0,6.0,12.542544882151384
528142110,7.5725029850203835,9,9.423675982299306,1,5,3,5,5,5.0,3,4.0,2003,2004,4,708.0,1896.0,1274.0,6.0,12.793859310432293
528142130,7.395721608602044,8,9.273784544532717,1,4,1,5,5,4.0,3,1.0,2003,2004,4,880.0,3206.0,1124.0,6.0,12.556729517143346
528142140,7.754481547470382,8,9.266153436795397,1,5,1,5,5,5.0,3,1.0,2004,2004,4,756.0,1148.0,856.0,6.0,12.66349749256905
528142150,7.473069088032196,7,9.463275708098127,1,4,1,5,5,4.0,3,1.0,2003,2004,4,583.0,1760.0,1262.0,5.0,12.504323669331189
528150040,7.496652438168282,9,9.51892740510786,1,5,1,5,5,5.0,3,4.0,2006,2006,5,843.0,1802.0,0.0,1.0,12.826649133255286
528150070,7.7681103785259875,9,9.466454374960303,1,5,2,5,5,5.0,3,4.0,2009,2010,5,820.0,2330.0,2188.0,6.0,13.3239269468631
528150080,7.491087593534876,9,9.529375752085961,1,4,1,5,5,5.0,3,4.0,2005,2006,5,925.0,1792.0,1232.0,6.0,12.827715768498681
528150090,7.48436864328613,9,9.604272564270623,1,5,1,5,5,5.0,3,4.0,2004,2005,5,816.0,1780.0,1383.0,6.0,12.842649474601725
528150110,7.991592282068093,8,9.477998292597038,1,5,1,5,5,4.0,3,3.0,2004,2004,4,916.0,1706.0,0.0,1.0,12.742566016044742
528150120,7.811163385025278,8,9.400878083541476,1,4,1,5,5,5.0,3,3.0,2004,2004,4,872.0,1136.0,970.0,6.0,12.777052192115912
528164040,7.491087593534876,9,9.37974553683691,1,5,1,5,5,5.0,3,4.0,2003,2004,4,874.0,1792.0,1567.0,6.0,12.832011076396668
528164060,7.8119734296220225,10,9.450930836894113,1,5,2,5,5,5.0,3,4.0,2003,2003,5,789.0,2535.0,2257.0,6.0,13.329377546788654
528166060,7.779885115070523,10,9.508368736482108,1,5,1,5,5,5.0,3,4.0,2003,2003,5,968.0,2392.0,56.0,6.0,12.864240107194092
528166090,7.804659297056102,9,9.633907315448331,1,5,1,5,5,5.0,3,1.0,2003,2003,4,886.0,2452.0,1972.0,6.0,13.005829561148376
528166120,7.889084407035514,9,9.52427481557203,1,5,2,5,5,5.0,3,3.0,2003,2004,4,726.0,1572.0,1016.0,6.0,12.929991484756872
528166150,7.776954403322443,8,9.56640512978922,1,4,1,5,5,5.0,3,2.0,2003,2003,4,818.0,1317.0,938.0,6.0,12.765688433465595
