PID,SalePrice_Log,LotArea_Log,Street_Paved,LotShape,LandContour,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofMatl_CompShg,GrLivArea_Log,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,MoSold,YrSold,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,TotalBath,Exterior1st__AsbShng,Exterior1st__AsphShn,Exterior1st__BrkComm,Exterior1st__BrkFace,Exterior1st__CBlock,Exterior1st__CemntBd,Exterior1st__HdBoard,Exterior1st__ImStucc,Exterior1st__MetalSd,Exterior1st__Plywood,Exterior1st__PreCast,Exterior1st__Stucco,Exterior1st__Wd Sdng,Exterior1st__WdShing,MasVnrType__0,MasVnrType__BrkCmn,MasVnrType__BrkFace,MasVnrType__Stone,Foundation__BrkTil,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,Heating__Floor,Heating__GasW,Heating__Grav,Heating__OthW,Heating__Wall,SaleCondition__Abnorml,SaleCondition__AdjLand,SaleCondition__Alloca,SaleCondition__Family,SaleCondition__Partial,Functional__Maj1,Functional__Maj2,Functional__Min1,Functional__Min2,Functional__Mod,Functional__Sal,GarageType__2Types,GarageType__Basment,GarageType__BuiltIn,GarageType__CarPort,GarageType__Detchd,GarageType__None,GarageFinish__Fin,GarageFinish__None,GarageFinish__RFn,MSSubClass__120,MSSubClass__150,MSSubClass__160,MSSubClass__180,MSSubClass__190,MSSubClass__30,MSSubClass__40,MSSubClass__45,MSSubClass__50,MSSubClass__60,MSSubClass__70,MSSubClass__75,MSSubClass__80,MSSubClass__85,MSSubClass__90,MSZoning__A (agr),MSZoning__C (all),MSZoning__FV,MSZoning__I (all),MSZoning__RH,MSZoning__RM,BldgType__2fmCon,BldgType__Duplex,BldgType__Twnhs,BldgType__TwnhsE,LotConfig__Corner,LotConfig__CulDSac,LotConfig__FR2,LotConfig__FR3,HouseStyle__1.5Fin,HouseStyle__1.5Unf,HouseStyle__2.5Fin,HouseStyle__2.5Unf,HouseStyle__2Story,HouseStyle__SFoyer,HouseStyle__SLvl,Neighborhood__Blmngtn,Neighborhood__Blueste,Neighborhood__BrDale,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__Greens,Neighborhood__GrnHill,Neighborhood__IDOTRR,Neighborhood__Landmrk,Neighborhood__MeadowV,Neighborhood__Mitchel,Neighborhood__NPkVill,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,Neighborhood__Veenker,Condition1__Artery,Condition1__Feedr,Condition1__PosA,Condition1__PosN,Condition1__RRAe,Condition1__RRAn,Condition1__RRNe,Condition1__RRNn,FireplaceQu__1,FireplaceQu__2,FireplaceQu__4,FireplaceQu__5,FireplaceQu__TA,GarageCond__0.0,GarageCond__1.0,GarageCond__2.0,GarageCond__4.0,GarageCond__5.0,ISU_dist
527106010,12.310432660854417,9.473166068429098,1,3,4,4,3,7,5,1997,1997,1,1,7.71244383427499,285.0,3,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,964.0,964.0,4,1,11,2006,2,4,1,4,8,1,2.0,642.0,3.0,3,0,0,0,0,0,0,0.0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.019546507
527106050,12.013700752882718,9.004422601327041,1,4,4,4,3,6,5,1995,1996,1,1,7.293017679772782,119.0,3,3,4.0,3.0,1.0,5.0,476.0,1.0,0.0,204.0,680.0,4,1,10,2008,2,3,1,3,7,1,2.0,420.0,3.0,3,192,49,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.946440576
527106140,12.183315658407558,9.16272451803452,1,3,4,4,3,6,5,1998,1998,1,1,7.38025578842646,0.0,3,3,4.0,3.0,4.0,6.0,851.0,1.0,0.0,75.0,926.0,5,1,5,2008,2,3,1,3,7,0,2.0,472.0,3.0,3,100,82,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9097397419999997
527106150,12.165250651009918,9.109635667854551,1,3,4,4,3,6,5,1998,1998,1,1,7.401231264413015,0.0,3,3,4.0,3.0,4.0,6.0,828.0,1.0,0.0,115.0,943.0,4,1,7,2008,2,3,1,3,7,2,2.0,472.0,3.0,3,100,38,0,0,0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.904826512
527107010,12.061046873479915,9.618335609937972,1,2,4,4,3,6,5,1996,1996,1,1,7.400009517162692,0.0,3,3,4.0,3.0,1.0,3.0,138.0,1.0,0.0,778.0,916.0,4,1,11,2008,2,3,1,3,7,1,2.0,386.0,3.0,3,168,84,0,0,0,0,0.0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9034203080000003
527107020,12.043553716032399,9.475853519656901,1,2,4,4,3,6,5,1995,1995,1,1,7.421177528595393,0.0,3,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,781.0,781.0,4,1,2,2006,2,3,1,3,7,1,2.0,423.0,3.0,3,0,84,0,0,0,0,0.0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.900123422
527107030,12.141534124392603,9.475086413144906,1,2,4,4,3,6,5,1995,1996,1,1,7.311886164077165,0.0,3,3,4.0,3.0,1.0,5.0,592.0,1.0,0.0,99.0,691.0,4,1,7,2006,2,3,1,3,6,1,2.0,409.0,3.0,3,315,44,0,0,0,0,0.0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.896826779
527107040,12.031719258385396,9.246093541682,1,3,4,4,3,6,5,1995,1996,1,1,7.360103972989152,0.0,3,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,806.0,806.0,4,1,5,2007,2,3,1,3,7,1,2.0,373.0,3.0,3,0,40,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.934272801
527107090,12.088976873653927,9.556550752867032,1,3,4,4,3,5,5,1996,1997,1,1,7.232733136177615,0.0,4,3,4.0,3.0,1.0,6.0,450.0,1.0,0.0,898.0,1348.0,4,1,11,2008,2,3,1,4,7,0,2.0,404.0,3.0,3,0,39,0,0,0,0,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.001814048
527107120,12.216022976383341,9.18840146445743,1,3,4,4,3,6,5,1996,1996,1,1,7.4821189235521155,0.0,3,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,821.0,821.0,4,1,5,2006,2,3,1,3,7,1,2.0,443.0,3.0,3,286,116,0,0,0,0,0.0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.057725393999999
527107130,12.14950229404178,9.035986984831405,1,4,4,4,3,7,5,1996,1997,1,1,7.395107546562485,32.0,3,3,4.0,3.0,1.0,6.0,284.0,1.0,0.0,100.0,384.0,4,1,6,2009,2,3,1,3,7,1,2.0,390.0,3.0,3,48,72,0,0,0,0,0.0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.077022532
527107210,12.072541252905651,9.99296255896373,1,2,2,4,3,7,5,1996,1997,1,1,7.27655640271871,0.0,3,3,4.0,3.0,4.0,6.0,604.0,1.0,0.0,125.0,729.0,5,1,8,2008,2,3,1,3,6,1,2.0,406.0,3.0,3,264,22,0,0,0,0,0.0,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.972610447
527107240,12.128111104060462,9.324293862052029,1,3,2,4,3,6,5,1997,1997,1,1,7.32052696227274,0.0,3,3,4.0,3.0,3.0,6.0,714.0,1.0,0.0,88.0,802.0,4,1,6,2006,2,3,1,3,8,1,2.0,413.0,3.0,3,95,75,0,0,0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.972610447
527108030,12.429216196844383,9.482502632769927,1,3,2,4,3,8,5,2005,2005,1,1,7.6324011266014535,216.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1074.0,1074.0,5,1,1,2006,2,4,1,4,7,1,2.0,527.0,3.0,3,0,119,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.21487565
527108040,12.387977448827787,9.255600503381046,1,3,2,4,3,8,5,2005,2005,1,1,7.496097345175956,0.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,893.0,893.0,5,1,6,2006,2,3,1,4,8,1,3.0,800.0,3.0,3,0,116,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.217182449
527108060,12.641096555879882,9.528866827722945,1,3,2,4,3,7,5,2005,2006,1,1,7.701652362642226,248.0,4,3,4.0,3.0,3.0,6.0,60.0,1.0,0.0,1640.0,1700.0,5,1,5,2006,2,3,1,4,9,1,3.0,773.0,3.0,3,237,38,0,0,115,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.221692287
527108070,12.841325847671216,9.608579434992608,1,3,2,4,3,9,5,2006,2007,1,1,7.465082736399547,160.0,5,3,5.0,3.0,4.0,6.0,1320.0,1.0,0.0,426.0,1746.0,5,1,10,2009,2,3,1,5,7,2,3.0,758.0,3.0,3,201,39,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.234618915
527108090,12.523525876315125,10.054361440970256,1,1,2,4,3,7,5,2006,2006,1,1,7.611347717403621,0.0,4,3,5.0,4.0,1.0,1.0,0.0,1.0,0.0,868.0,868.0,5,1,9,2006,2,3,1,4,9,1,2.0,422.0,3.0,3,0,100,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.22963452
527110020,12.034691028774553,9.051344640485725,1,3,4,4,3,7,5,1995,1996,1,1,7.295735072749282,22.0,3,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,384.0,384.0,4,1,5,2009,2,3,1,3,7,1,2.0,400.0,3.0,3,120,72,0,0,0,0,0.0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.945038761
527110080,12.083905011555967,9.537411412656335,1,2,4,4,3,6,6,1997,1997,1,1,7.293017679772782,0.0,3,3,4.0,3.0,3.0,6.0,182.0,1.0,0.0,612.0,794.0,4,1,7,2007,2,3,1,3,6,0,2.0,388.0,3.0,3,0,75,0,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.972610447
527110120,12.037653993905211,9.079434102128383,1,3,2,4,3,6,5,1997,1997,1,1,7.3777589082278725,0.0,3,3,4.0,3.0,3.0,1.0,0.0,1.0,0.0,916.0,916.0,4,1,8,2007,2,3,1,3,7,1,2.0,460.0,3.0,3,100,38,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.972610447
527110130,11.992260421644849,9.090655529030203,1,3,2,4,3,6,5,1997,1997,1,1,7.232733136177615,0.0,3,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,384.0,384.0,4,1,3,2007,2,3,1,3,7,1,2.0,390.0,3.0,3,0,0,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.972610447
527126030,12.43320821811392,8.58110651715989,1,4,4,4,3,8,5,2000,2000,1,1,7.409741954080923,0.0,4,3,4.0,3.0,3.0,6.0,1196.0,1.0,0.0,298.0,1494.0,5,1,8,2007,2,2,1,5,6,0,2.0,499.0,3.0,3,96,48,0,0,0,0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.273305519
527127100,12.834681304952548,8.895081531754167,1,3,4,4,3,8,5,2004,2005,1,1,7.8328075165248645,0.0,4,3,5.0,3.0,3.0,6.0,1965.0,1.0,0.0,243.0,2208.0,5,1,11,2009,2,1,1,4,8,1,2.0,564.0,3.0,3,182,57,0,0,0,0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.282735047
527127140,12.56374708980199,8.5016733797582,1,4,4,4,3,8,5,2001,2002,1,1,7.373374309910049,0.0,4,3,5.0,3.0,3.0,6.0,1153.0,1.0,0.0,440.0,1593.0,5,1,8,2008,1,0,1,5,5,1,2.0,682.0,3.0,3,0,120,0,0,224,0,0.0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.282735047
527127150,12.271392111650817,8.501063809486354,1,4,4,4,3,8,5,2001,2001,1,1,7.198931240688173,0.0,4,3,4.0,3.0,2.0,6.0,616.0,1.0,0.0,722.0,1338.0,5,1,4,2010,2,2,1,4,6,0,2.0,582.0,3.0,3,0,0,170,0,0,0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.282735047
527131030,12.535376392672774,8.641885635373555,1,3,4,4,3,8,5,2000,2000,1,1,7.413970290190444,0.0,4,3,4.0,3.0,1.0,6.0,1158.0,1.0,0.0,343.0,1501.0,5,1,10,2009,2,2,1,5,5,1,2.0,499.0,3.0,3,212,59,0,0,0,0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.174049848
527131110,12.420780718023282,8.74257423767064,1,3,4,4,3,8,5,1997,1997,1,1,7.427738840532894,0.0,4,3,5.0,3.0,2.0,6.0,656.0,1.0,0.0,1008.0,1664.0,5,1,7,2008,1,1,1,4,6,1,2.0,528.0,3.0,3,0,0,0,0,0,0,0.0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.114927107
527132090,12.388394202324129,8.906528917594517,1,3,4,4,3,8,5,1998,1998,1,1,7.298445101508147,0.0,3,3,4.0,3.0,3.0,6.0,341.0,1.0,0.0,1077.0,1418.0,5,1,7,2009,2,2,1,3,5,0,2.0,495.0,3.0,3,168,43,0,0,0,0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.124063776
