PID,GrLivArea_Log,SalePrice_Log,MSSubClass,MSZoning,LotFrontage,LotArea_Log,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalBath,ISU_dist
527127100,7.8328075165248645,12.834681304952548,120,RL,28.0,8.895081531754167,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1965.0,Unf,0.0,243.0,2208.0,GasA,Ex,Y,SBrkr,2522,0,0,2,1,1,Gd,8,Typ,1,Attchd,Fin,2.0,TA,Y,182,57,0,0,0,0,None,0,11,2009,WD ,Normal,3.0,4.282735047
527127140,7.373374309910049,12.56374708980199,120,RL,41.0,8.5016733797582,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1153.0,Unf,0.0,440.0,1593.0,GasA,Ex,Y,SBrkr,1593,0,0,1,0,1,Ex,5,Typ,1,Attchd,Fin,2.0,TA,Y,0,120,0,0,224,0,None,0,8,2008,WD ,Normal,2.5,4.282735047
527127150,7.198931240688173,12.271392111650817,120,RL,41.0,8.501063809486354,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,2001,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,616.0,Unf,0.0,722.0,1338.0,GasA,Ex,Y,SBrkr,1338,0,0,2,2,1,Gd,6,Typ,0,Attchd,Fin,2.0,TA,Y,0,0,170,0,0,0,None,0,4,2010,WD ,Normal,3.0,4.282735047
527131030,7.413970290190444,12.535376392672774,120,RL,40.0,8.641885635373555,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158.0,Unf,0.0,343.0,1501.0,GasA,Ex,Y,SBrkr,1659,0,0,2,2,1,Ex,5,Typ,1,Attchd,Fin,2.0,TA,Y,212,59,0,0,0,0,None,0,10,2009,WD ,Normal,3.0,4.174049848
527131110,7.427738840532894,12.420780718023282,120,RL,45.0,8.74257423767064,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,1Fam,1Story,8,5,1997,1997,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,656.0,Unf,0.0,1008.0,1664.0,GasA,Ex,Y,SBrkr,1682,0,0,1,1,1,Gd,6,Min1,1,Attchd,Fin,2.0,TA,Y,0,0,0,0,0,0,None,0,7,2008,WD ,Normal,2.5,4.114927107
527132090,7.298445101508147,12.388394202324129,120,RL,61.0,8.906528917594517,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,341.0,Unf,0.0,1077.0,1418.0,GasA,Ex,Y,SBrkr,1478,0,0,2,2,1,TA,5,Typ,0,Attchd,Fin,2.0,TA,Y,168,43,0,0,0,0,None,0,7,2009,WD ,Normal,3.0,4.124063776
527140090,7.198183577101943,12.100712129872347,120,RL,41.0,8.593227877692234,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,733.0,Unf,0.0,604.0,1337.0,GasA,Gd,Y,SBrkr,1337,0,0,2,2,1,Gd,5,Typ,1,Attchd,RFn,2.0,TA,Y,96,0,70,168,0,0,None,0,10,2008,WD ,Normal,3.0,3.9973081319999997
527145080,7.154615356913663,12.162643087602838,120,RL,43.0,8.518192691749322,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,263.0,Unf,0.0,1017.0,1280.0,GasA,Ex,Y,SBrkr,1280,0,0,2,2,1,Gd,5,Typ,0,Attchd,RFn,2.0,TA,Y,0,82,0,0,144,0,None,0,1,2010,WD ,Normal,2.0,3.989702772
527145090,7.154615356913663,12.100712129872347,120,RL,39.0,8.531096096585228,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1280.0,1280.0,GasA,Ex,Y,SBrkr,1280,0,0,2,2,1,Gd,5,Typ,0,Attchd,RFn,2.0,TA,Y,0,82,0,0,144,0,None,0,8,2008,WD ,Normal,2.0,3.992588378
527146010,7.458186157340487,12.386308695833106,120,RL,57.0,8.98882050177807,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,741.0,Unf,0.0,846.0,1587.0,GasA,Ex,Y,SBrkr,1734,0,0,2,2,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,52,50,0,0,0,0,None,0,9,2009,WD ,Normal,3.0,4.0756082739999995
527146030,7.38770923908104,12.373703486914124,120,RL,39.0,8.592115117933497,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180.0,Unf,0.0,415.0,1595.0,GasA,Ex,Y,SBrkr,1616,0,0,2,2,1,Gd,5,Typ,1,Attchd,RFn,2.0,TA,Y,237,152,0,0,0,0,None,0,3,2010,WD ,Normal,3.0,4.076699758999999
527146135,7.8961806086154915,12.506177237980511,160,RL,68.0,9.480978009818704,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,1Fam,2Story,8,5,1994,1994,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,2062.0,2062.0,GasA,Ex,Y,SBrkr,2079,608,0,2,4,1,Gd,9,Typ,0,Attchd,Fin,2.0,TA,Y,168,12,0,0,0,0,None,0,12,2006,WD ,Normal,2.5,3.903062962
527158020,7.063903961472068,12.119969946476761,20,RL,68.47022684310019,8.996651979432729,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,GLQ,705.0,Unf,0.0,455.0,1160.0,GasA,Gd,Y,SBrkr,1169,0,0,2,3,1,TA,6,Typ,1,Attchd,Fin,2.0,TA,Y,0,26,0,0,144,0,MnPrv,0,7,2006,WD ,Normal,7.0,3.819997334
527158090,7.434847875211999,11.982929094215963,80,RL,68.47022684310019,9.224933374279082,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,1Fam,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,LwQ,186.0,Unf,0.0,206.0,392.0,GasA,Gd,Y,SBrkr,924,770,0,2,3,1,TA,7,Typ,1,BuiltIn,Fin,2.0,TA,Y,256,64,0,0,0,0,MnPrv,0,3,2007,WD ,Normal,2.5,3.848233366
527161010,7.38025578842646,12.106252310247962,60,RL,100.0,9.29090601981575,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,926.0,926.0,GasA,Ex,Y,SBrkr,926,678,0,2,3,1,TA,7,Typ,1,Attchd,Fin,2.0,TA,Y,0,36,0,0,0,0,None,0,7,2008,WD ,Normal,2.5,3.703646693
527161040,7.231287004327616,12.086725887897607,80,RL,57.0,9.09638749190015,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,189.0,Unf,0.0,195.0,384.0,GasA,Gd,Y,SBrkr,751,631,0,2,3,1,TA,7,Typ,1,BuiltIn,Fin,2.0,TA,Y,256,0,0,0,0,0,None,0,2,2009,WD ,Normal,2.5,3.715580903
527161090,7.446585099157725,12.100712129872347,60,RL,68.47022684310019,9.063810579280286,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,871.0,Unf,0.0,52.0,923.0,GasA,Gd,Y,SBrkr,947,767,0,2,3,1,TA,7,Typ,1,Attchd,Fin,2.0,TA,Y,256,48,0,0,0,0,None,0,4,2007,WD ,Abnorml,3.5,3.7011796539999997
527162080,7.347943823148687,12.093743460556254,60,RL,63.0,8.971448463693834,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,414.0,Unf,0.0,277.0,691.0,GasA,Gd,Y,SBrkr,691,862,0,2,3,1,Gd,6,Typ,0,Attchd,Fin,2.0,TA,Y,0,44,0,0,0,0,None,0,8,2007,WD ,Normal,2.5,3.7397722680000003
527162090,7.133295954896068,12.078239274020289,20,RL,63.0,8.971448463693834,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1237.0,1237.0,GasA,Gd,Y,SBrkr,1253,0,0,2,3,1,TA,6,Typ,1,Attchd,Fin,2.0,TA,Y,220,21,0,0,0,0,None,0,6,2007,WD ,Normal,2.0,3.74288931
527162110,7.4489161025442,12.128111104060462,60,RL,74.0,9.224341891611996,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,Gd,Y,SBrkr,885,833,0,2,3,1,TA,7,Typ,1,Attchd,Fin,2.0,TA,Y,0,94,0,0,291,0,None,0,12,2009,WD ,Normal,2.5,3.7308907999999996
527162120,7.400009517162692,12.160028707028767,60,RL,60.0,8.922658299524402,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,476.0,Unf,0.0,476.0,952.0,GasA,Gd,Y,SBrkr,952,684,0,2,3,1,TA,7,Typ,1,Attchd,Fin,2.0,TA,Y,0,84,0,0,0,0,None,0,10,2009,WD ,Normal,3.5,3.7279044989999996
527162130,7.4977617006225685,12.14950229404178,60,RL,60.0,8.922658299524402,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,994.0,994.0,GasA,Gd,Y,SBrkr,1028,776,0,2,3,1,Gd,7,Typ,1,Attchd,Fin,2.0,TA,Y,140,60,0,0,0,0,None,0,6,2010,WD ,Normal,2.5,3.7249182860000003
527162140,7.740229524763182,12.225875272826354,60,RL,60.0,8.922658299524402,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,938.0,938.0,GasA,Ex,Y,SBrkr,957,1342,0,3,5,1,TA,7,Typ,1,Attchd,Fin,2.0,TA,Y,188,30,0,0,0,0,None,0,8,2007,WD ,Normal,3.5,3.720439132
527162180,7.398174092970465,12.117241431823558,60,RL,73.0,9.322239464473592,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,932.0,932.0,GasA,Gd,Y,SBrkr,932,701,0,2,3,1,TA,7,Typ,1,Attchd,Fin,2.0,TA,Y,0,39,0,0,0,0,None,0,4,2008,WD ,Family,2.5,3.705510064
527163010,7.411556287811163,12.077670930725649,60,RL,75.0,9.210340371976184,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,763.0,763.0,GasA,Gd,Y,SBrkr,763,892,0,2,3,1,TA,7,Typ,1,Attchd,Fin,2.0,TA,Y,157,84,0,0,0,0,None,0,4,2010,WD ,Normal,2.5,3.7193274219999997
527163020,7.313886831633462,12.017330520933296,60,RL,68.47022684310019,8.947025655972697,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,ALQ,518.0,Unf,0.0,179.0,697.0,GasA,Gd,Y,SBrkr,697,804,0,2,3,1,Gd,6,Typ,1,Attchd,Fin,2.0,TA,Y,190,63,0,0,0,0,None,0,5,2006,WD ,Normal,2.5,3.713733294
527163040,7.359467638255621,12.089538829274222,60,RL,59.0,8.966611387052865,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,799.0,799.0,GasA,Gd,Y,SBrkr,799,772,0,2,3,1,TA,7,Typ,1,Attchd,RFn,2.0,TA,Y,0,40,0,0,0,0,None,0,5,2009,WD ,Normal,2.5,3.6997497619999997
527163070,7.293017679772782,12.128111104060462,60,RL,68.47022684310019,9.186559843310778,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Ex,Gd,PConc,Gd,Gd,No,ALQ,310.0,Unf,0.0,370.0,680.0,GasA,Gd,Y,SBrkr,680,790,0,2,3,1,TA,6,Typ,1,BuiltIn,Fin,2.0,TA,Y,232,63,0,0,0,0,None,480,4,2009,WD ,Normal,2.5,3.674483566
527163080,7.079184394609668,11.982929094215963,20,RL,68.47022684310019,9.1649245084457,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1168.0,1168.0,GasA,Gd,Y,SBrkr,1187,0,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,0,21,0,0,0,0,None,0,8,2007,WD ,Normal,2.0,3.815475672
527163100,7.4133673356952405,12.144197241812087,60,RL,68.47022684310019,8.987196820661973,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219.0,Unf,0.0,554.0,773.0,GasA,Gd,Y,SBrkr,773,885,0,2,3,1,TA,8,Typ,1,Attchd,Fin,2.0,TA,Y,224,84,0,0,0,0,None,0,6,2008,WD ,Normal,3.5,3.803965171
527163130,7.323830566202317,12.10799664436583,60,RL,68.47022684310019,9.082847851460906,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,600.0,Unf,0.0,107.0,707.0,GasA,Gd,Y,SBrkr,707,809,0,2,3,1,Gd,7,Typ,1,Attchd,Fin,2.0,TA,Y,0,46,0,0,0,0,None,0,7,2009,WD ,Normal,3.5,3.7809567439999996
527164020,7.081708586105575,12.01974306733868,20,RL,58.0,8.88875674784872,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,1Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,45.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1181.0,1181.0,GasA,Ex,Y,SBrkr,1190,0,0,2,3,1,Gd,6,Typ,1,Attchd,Unf,2.0,TA,Y,0,21,0,0,0,0,None,0,11,2009,WD ,Normal,2.0,3.714247537
527164060,7.373374309910049,12.089538829274222,60,RL,68.47022684310019,9.173261363734762,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,Gd,Y,SBrkr,808,785,0,2,3,1,TA,7,Typ,1,BuiltIn,RFn,2.0,TA,Y,342,40,0,0,0,0,MnPrv,0,12,2009,WD ,Normal,2.5,3.692009762
527164090,7.300472814267799,12.066810578196666,60,RL,65.0,9.002701007197938,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,702.0,702.0,GasA,Gd,Y,SBrkr,702,779,0,2,3,1,TA,6,Typ,1,Attchd,Fin,2.0,TA,Y,0,36,0,0,0,0,None,0,3,2009,WD ,Normal,2.5,3.688045712
527164120,7.546974117516527,12.178187442040638,60,RL,68.47022684310019,9.290259995152056,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,712.0,712.0,GasA,Ex,Y,SBrkr,1086,809,0,2,3,1,Gd,7,Typ,1,Attchd,Fin,2.0,TA,Y,143,46,0,0,0,0,None,500,10,2008,WD ,Normal,2.5,3.712557706
527165010,7.443663683115591,12.128111104060462,60,RL,68.47022684310019,9.551586907757695,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,194.0,TA,TA,PConc,Gd,TA,No,ALQ,504.0,Unf,0.0,332.0,836.0,GasA,Gd,Y,SBrkr,851,858,0,2,3,1,Gd,7,Typ,0,Attchd,Fin,2.0,TA,Y,0,40,0,0,0,0,GdPrv,0,9,2008,WD ,Normal,3.5,3.5293172239999997
527165020,7.294377299288821,11.982929094215963,80,RL,68.47022684310019,9.285818833152089,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,1Fam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,76.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,802,670,0,2,3,1,Gd,7,Typ,1,Attchd,RFn,2.0,TA,Y,164,0,0,0,0,0,None,0,5,2007,WD ,Normal,2.5,3.52908545
527165100,7.301147805856032,12.00701176473192,80,RL,68.47022684310019,9.118773178450692,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,812,670,0,2,3,1,Gd,7,Typ,1,Attchd,Fin,2.0,TA,Y,100,25,0,0,0,0,None,0,7,2007,WD ,Normal,2.5,3.5806494960000004
527165130,7.062191632286556,12.061046873479915,20,RL,68.47022684310019,9.13216259091216,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,TA,TA,PConc,Gd,TA,No,GLQ,560.0,Unf,0.0,598.0,1158.0,GasA,Gd,Y,SBrkr,1167,0,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,120,26,0,0,0,0,None,0,7,2009,WD ,Normal,3.0,3.6614867269999998
527165170,7.403670290012373,12.031719258385396,60,RL,68.47022684310019,8.943114308091785,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,903.0,903.0,GasA,Gd,Y,SBrkr,910,732,0,2,3,1,TA,7,Typ,1,Attchd,RFn,2.0,TA,Y,290,84,0,0,0,0,None,0,7,2007,WD ,Normal,2.5,3.6615508439999997
527165230,7.079184394609668,12.128111104060462,20,RL,68.47022684310019,8.984693690443855,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,1Story,6,7,1992,2007,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,Gd,TA,No,ALQ,935.0,Unf,0.0,233.0,1168.0,GasA,Ex,Y,SBrkr,1187,0,0,2,3,1,TA,6,Typ,0,Attchd,Fin,2.0,TA,Y,483,21,0,0,0,0,GdPrv,500,3,2010,WD ,Normal,3.0,3.6145359860000004
527166010,7.592366128519796,12.323855681186558,60,RL,68.47022684310019,9.283776690049365,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694.0,Unf,0.0,284.0,978.0,GasA,Ex,Y,SBrkr,1005,978,0,2,3,1,Gd,9,Typ,1,Attchd,Fin,2.0,TA,Y,0,0,0,0,0,0,None,0,5,2009,WD ,Normal,2.5,3.6342935639999996
527166030,7.397561535524052,12.081076155355488,60,RL,63.0,9.114269903225448,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,935.0,935.0,GasA,Gd,Y,SBrkr,955,677,0,2,3,1,TA,8,Typ,1,Attchd,Fin,2.0,TA,Y,0,28,0,0,0,0,None,0,6,2006,WD ,Normal,2.5,3.634946175
527166040,7.289610521451167,12.10293188661066,60,RL,63.0,9.036225051729327,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,789.0,789.0,GasA,Gd,Y,SBrkr,789,676,0,2,3,1,TA,7,Typ,1,Attchd,Fin,2.0,TA,Y,0,75,0,0,0,0,None,0,5,2010,WD ,Normal,2.5,3.646425457
527175130,7.028201432058005,11.946031680112146,20,RL,160.0,9.806976652155285,Grvl,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,TA,TA,CBlock,TA,TA,Av,BLQ,550.0,Unf,0.0,752.0,1302.0,GasA,Fa,Y,SBrkr,1128,0,0,1,3,1,TA,6,Typ,1,Attchd,Unf,2.0,TA,P,0,108,246,0,0,0,MnPrv,0,3,2007,WD ,Alloca,2.0,3.62125229
527180040,7.201170883281678,12.052338545588132,20,RL,85.0,9.227787285579904,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,637.0,Unf,0.0,663.0,1300.0,GasA,Gd,Y,SBrkr,1341,0,0,1,2,1,Gd,5,Typ,1,Attchd,Unf,2.0,TA,Y,192,0,0,0,0,0,None,0,2,2010,WD ,Normal,2.5,3.712099051
527180100,7.273786317844895,12.103486056755072,20,RL,99.0,9.380167531188448,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1424.0,1424.0,GasA,Ex,Y,SBrkr,1442,0,0,2,3,1,TA,5,Typ,0,Attchd,RFn,2.0,TA,Y,0,34,0,508,0,0,None,0,5,2009,WD ,Normal,2.0,3.7587455810000003
527182020,7.093404625868766,11.77528972943772,120,RL,30.0,8.216358332386156,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1191.0,1191.0,GasA,TA,Y,SBrkr,1204,0,0,2,2,1,TA,5,Typ,0,Attchd,RFn,2.0,TA,Y,120,70,0,0,0,0,None,0,8,2006,WD ,Normal,2.0,3.877676727
527182040,6.992096427415888,12.043553716032399,120,RL,68.47022684310019,8.215006432761575,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1088,0,0,1,2,1,Gd,5,Typ,0,Attchd,RFn,2.0,TA,Y,0,74,137,0,0,0,None,0,10,2007,WD ,Normal,1.5,3.863196784
