PID,SalePrice_Log,MSSubClass,LotArea_Log,Street_Paved,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofMatl_CompShg,GrLivArea_Log,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,MoSold,YrSold,SaleCondition,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,TotalBath,ISU_dist
527163010,12.07767093,60,9.210340372,1,3,4,4,Corner,3,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,1,1,7.411556288,HdBoard,None,0,3,3,PConc,4,3,1,1,0,1,0,763,763,GasA,4,1,4,2010,Normal,2,3,1,3,7,Typ,1,Attchd,Fin,2,3,3,157,84,0,0,0,0,0,2.5,3.719327422
527163020,12.01733052,60,8.947025656,1,3,4,4,Inside,3,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,1,1,7.313886832,HdBoard,BrkFace,112,3,3,PConc,4,3,1,5,518,1,0,179,697,GasA,4,1,5,2006,Normal,2,3,1,4,6,Typ,1,Attchd,Fin,2,3,3,190,63,0,0,0,0,0,2.5,3.713733294
527163040,12.08953883,60,8.966611387,1,3,4,4,Inside,3,Gilbert,Norm,1Fam,2Story,6,7,1993,1994,1,1,7.359467638,VinylSd,None,0,4,3,PConc,4,3,1,1,0,1,0,799,799,GasA,4,1,5,2009,Normal,2,3,1,3,7,Typ,1,Attchd,RFn,2,3,3,0,40,0,0,0,0,0,2.5,3.699749762
527163070,12.1281111,60,9.186559843,1,2,4,4,Corner,3,Gilbert,Norm,1Fam,2Story,6,8,1993,1993,1,1,7.29301768,VinylSd,BrkFace,68,5,4,PConc,4,4,1,5,310,1,0,370,680,GasA,4,1,4,2009,Normal,2,3,1,3,6,Typ,1,BuiltIn,Fin,2,3,3,232,63,0,0,0,0,0,2.5,3.674483566
527163080,11.98292909,20,9.164924508,1,3,4,4,Corner,3,Gilbert,Norm,1Fam,1Story,7,5,1992,1993,1,1,7.079184395,HdBoard,BrkFace,52,3,3,PConc,4,3,1,1,0,1,0,1168,1168,GasA,4,1,8,2007,Normal,2,3,1,4,6,Typ,0,Attchd,RFn,2,3,3,0,21,0,0,0,0,0,2,3.815475672
527163100,12.14419724,60,8.987196821,1,4,4,4,Inside,3,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,1,1,7.413367336,HdBoard,None,0,3,3,PConc,4,3,1,6,219,1,0,554,773,GasA,4,1,6,2008,Normal,2,3,1,3,8,Typ,1,Attchd,Fin,2,3,3,224,84,0,0,0,0,0,3.5,3.803965171
527163130,12.10799664,60,9.082847851,1,3,4,4,Inside,3,Gilbert,Norm,1Fam,2Story,6,5,1994,1995,1,1,7.323830566,HdBoard,None,0,3,3,PConc,4,3,1,6,600,1,0,107,707,GasA,4,1,7,2009,Normal,2,3,1,4,7,Typ,1,Attchd,Fin,2,3,3,0,46,0,0,0,0,0,3.5,3.780956744
527164020,12.01974307,20,8.888756748,1,4,4,4,Inside,3,Gilbert,Norm,1Fam,1Story,6,5,1993,1993,1,1,7.081708586,HdBoard,BrkFace,45,3,3,PConc,4,3,1,1,0,1,0,1181,1181,GasA,5,1,11,2009,Normal,2,3,1,4,6,Typ,1,Attchd,Unf,2,3,3,0,21,0,0,0,0,0,2,3.714247537
527164060,12.08953883,60,9.173261364,1,3,4,4,Corner,3,Gilbert,Norm,1Fam,2Story,6,5,1992,1993,1,1,7.37337431,VinylSd,None,0,3,3,PConc,4,3,1,1,0,1,0,808,808,GasA,4,1,12,2009,Normal,2,3,1,3,7,Typ,1,BuiltIn,RFn,2,3,3,342,40,0,0,0,0,3,2.5,3.692009762
527164090,12.06681058,60,9.002701007,1,4,4,4,Inside,3,Gilbert,Norm,1Fam,2Story,6,5,1994,1995,1,1,7.300472814,HdBoard,None,0,3,3,PConc,4,3,1,1,0,1,0,702,702,GasA,4,1,3,2009,Normal,2,3,1,3,6,Typ,1,Attchd,Fin,2,3,3,0,36,0,0,0,0,0,2.5,3.688045712
527164120,12.17818744,60,9.290259995,1,3,4,4,Corner,3,Gilbert,Norm,1Fam,2Story,7,5,1994,1996,1,1,7.546974118,MetalSd,None,0,4,3,PConc,4,3,1,1,0,1,0,712,712,GasA,5,1,10,2008,Normal,2,3,1,4,7,Typ,1,Attchd,Fin,2,3,3,143,46,0,0,0,0,0,2.5,3.712557706
527165010,12.1281111,60,9.551586908,1,4,4,4,FR3,3,Gilbert,Norm,1Fam,2Story,6,5,1991,1991,1,1,7.443663683,HdBoard,BrkFace,194,3,3,PConc,4,3,1,5,504,1,0,332,836,GasA,4,1,9,2008,Normal,2,3,1,4,7,Typ,0,Attchd,Fin,2,3,3,0,40,0,0,0,0,4,3.5,3.529317224
527165020,11.98292909,80,9.285818833,1,3,4,4,FR2,3,Gilbert,Norm,1Fam,SLvl,7,5,1991,1992,1,1,7.294377299,HdBoard,BrkFace,76,4,3,PConc,4,3,1,1,0,1,0,384,384,GasA,4,1,5,2007,Normal,2,3,1,4,7,Typ,1,Attchd,RFn,2,3,3,164,0,0,0,0,0,0,2.5,3.52908545
527165100,12.00701176,80,9.118773178,1,3,4,4,Inside,3,Gilbert,Norm,1Fam,SLvl,7,5,1992,1992,1,1,7.301147806,HdBoard,BrkFace,170,3,3,PConc,4,3,1,1,0,1,0,384,384,GasA,4,1,7,2007,Normal,2,3,1,4,7,Typ,1,Attchd,Fin,2,3,3,100,25,0,0,0,0,0,2.5,3.580649496
527165130,12.06104687,20,9.132162591,1,3,4,4,Inside,3,Gilbert,Norm,1Fam,1Story,6,6,1992,1992,1,1,7.062191632,HdBoard,BrkFace,106,3,3,PConc,4,3,1,6,560,1,0,598,1158,GasA,4,1,7,2009,Normal,2,3,1,4,6,Typ,0,Attchd,RFn,2,3,3,120,26,0,0,0,0,0,3,3.661486727
527165170,12.03171926,60,8.943114308,1,3,4,4,CulDSac,3,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,1,1,7.40367029,HdBoard,None,0,3,3,PConc,4,3,1,1,0,1,0,903,903,GasA,4,1,7,2007,Normal,2,3,1,3,7,Typ,1,Attchd,RFn,2,3,3,290,84,0,0,0,0,0,2.5,3.661550844
527165230,12.1281111,20,8.98469369,1,3,4,4,Inside,3,Gilbert,Norm,1Fam,1Story,6,7,1992,2007,1,1,7.079184395,HdBoard,None,0,3,4,PConc,4,3,1,5,935,1,0,233,1168,GasA,5,1,3,2010,Normal,2,3,1,3,6,Typ,0,Attchd,Fin,2,3,3,483,21,0,0,0,0,4,3,3.614535986
527166010,12.32385568,60,9.28377669,1,3,4,4,CulDSac,3,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,1,1,7.592366129,VinylSd,None,344,4,3,PConc,4,3,1,6,694,1,0,284,978,GasA,5,1,5,2009,Normal,2,3,1,4,9,Typ,1,Attchd,Fin,2,3,3,0,0,0,0,0,0,0,2.5,3.634293564
527166030,12.08107616,60,9.114269903,1,3,4,4,Inside,3,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,0,1,7.397561536,VinylSd,None,0,3,3,PConc,4,3,1,1,0,1,0,935,935,GasA,4,1,6,2006,Normal,2,3,1,3,8,Typ,1,Attchd,Fin,2,3,3,0,28,0,0,0,0,0,2.5,3.634946175
527166040,12.10293189,60,9.036225052,1,3,4,4,Inside,3,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,1,1,7.289610521,VinylSd,None,0,3,3,PConc,4,3,1,1,0,1,0,789,789,GasA,4,1,5,2010,Normal,2,3,1,3,7,Typ,1,Attchd,Fin,2,3,3,0,75,0,0,0,0,0,2.5,3.646425457
527175130,11.94603168,20,9.806976652,0,4,4,4,Inside,3,Gilbert,Norm,1Fam,1Story,6,6,1964,1964,1,1,7.028201432,HdBoard,BrkCmn,138,3,3,CBlock,3,3,3,4,550,1,0,752,1302,GasA,2,1,3,2007,Alloca,1,3,1,3,6,Typ,1,Attchd,Unf,2,3,2,0,108,246,0,0,0,3,2,3.62125229
527180040,12.05233855,20,9.227787286,1,4,4,4,Inside,3,Gilbert,Norm,1Fam,1Story,7,5,1990,1990,1,1,7.201170883,HdBoard,None,0,3,3,PConc,4,3,4,6,637,1,0,663,1300,GasA,4,1,2,2010,Normal,1,2,1,4,5,Typ,1,Attchd,Unf,2,3,3,192,0,0,0,0,0,0,2.5,3.712099051
527180100,12.10348606,20,9.380167531,1,4,4,4,Corner,3,Gilbert,Norm,1Fam,1Story,7,5,1990,1990,1,1,7.273786318,HdBoard,None,0,3,3,PConc,4,3,1,1,0,1,0,1424,1424,GasA,5,1,5,2009,Normal,2,3,1,3,5,Typ,0,Attchd,RFn,2,3,3,0,34,0,508,0,0,0,2,3.758745581
527182020,11.77528973,120,8.216358332,1,3,4,4,Inside,3,StoneBr,Norm,TwnhsE,1Story,8,5,1987,1987,1,1,7.093404626,HdBoard,None,0,3,3,CBlock,4,3,1,1,0,1,0,1191,1191,GasA,3,1,8,2006,Normal,2,2,1,3,5,Typ,0,Attchd,RFn,2,3,3,120,70,0,0,0,0,0,2,3.877676727
527182040,12.04355372,120,8.215006433,1,4,4,4,Inside,3,StoneBr,Norm,TwnhsE,1Story,8,5,1986,1986,1,1,6.992096427,HdBoard,None,0,4,3,CBlock,4,3,1,1,0,1,0,1074,1074,GasA,5,1,10,2007,Normal,1,2,1,4,5,Typ,0,Attchd,RFn,2,3,3,0,74,137,0,0,0,0,1.5,3.863196784
527182170,12.24288662,160,8.529516941,1,3,4,4,CulDSac,3,StoneBr,Norm,TwnhsE,2Story,7,5,1984,1984,1,1,7.644919345,HdBoard,None,0,4,3,CBlock,4,3,2,6,828,2,182,180,1190,GasA,4,1,9,2007,Normal,2,3,1,4,6,Min1,1,Attchd,Fin,2,3,3,219,0,0,0,0,0,0,3,3.891245247
527182190,12.26434155,120,8.827614751,1,3,4,4,Corner,3,StoneBr,Norm,TwnhsE,1Story,8,5,1985,1985,1,1,7.314552832,HdBoard,None,0,4,3,PConc,4,3,3,6,368,4,1120,0,1488,GasA,3,1,6,2010,Normal,1,1,1,4,4,Typ,0,Attchd,RFn,2,3,3,0,54,0,0,140,0,0,2.5,3.891245247
527183030,12.14950229,120,8.449128461,1,3,2,4,Inside,3,StoneBr,Norm,TwnhsE,1Story,8,5,1988,1989,1,1,7.113142109,HdBoard,None,0,4,3,PConc,4,3,2,6,767,1,0,461,1228,GasA,4,1,10,2008,Normal,2,2,1,4,5,Typ,1,Attchd,Fin,2,3,3,168,120,0,0,0,0,0,3,3.829757233
527183060,12.14685329,120,8.691146499,1,3,2,4,Inside,2,StoneBr,Norm,TwnhsE,1Story,8,5,1989,1989,1,1,7.198183577,HdBoard,None,0,4,3,PConc,4,3,4,6,319,1,0,1018,1337,GasA,4,1,4,2008,Normal,2,2,1,4,5,Typ,1,Attchd,RFn,2,3,3,0,73,154,0,0,0,0,3,3.829757233
527184020,12.11176197,120,8.463792415,1,3,4,4,Inside,3,StoneBr,Norm,TwnhsE,1Story,8,5,1988,1988,1,1,7.072421901,CemntBd,None,0,4,3,CBlock,4,3,4,6,248,1,0,918,1166,GasA,4,1,10,2007,Normal,2,2,1,3,5,Typ,0,Attchd,RFn,2,3,3,0,108,0,0,135,0,0,3,4.071817252
527184110,12.26434155,120,8.540519017,1,3,2,4,Inside,3,StoneBr,Norm,TwnhsE,1Story,8,5,1990,1990,1,1,7.186144305,CemntBd,None,0,4,3,PConc,4,3,4,6,926,1,0,386,1312,GasA,4,1,8,2007,Normal,1,1,1,4,4,Typ,1,Attchd,RFn,2,3,3,0,64,140,0,0,0,0,2,4.085907967
527190050,12.38421883,160,8.576593535,1,3,4,4,Inside,3,StoneBr,Norm,TwnhsE,2Story,7,7,1987,1987,1,1,7.477038472,HdBoard,None,0,4,4,PConc,4,4,1,6,495,3,215,354,1064,GasA,4,1,6,2006,Normal,2,2,1,4,5,Typ,1,Attchd,RFn,2,4,3,441,35,0,0,0,0,0,3,3.954798012
527190220,12.52452638,120,8.789203094,1,3,1,4,CulDSac,2,StoneBr,Norm,1Fam,1Story,8,5,1985,1985,1,1,7.462789157,HdBoard,None,0,4,3,PConc,4,3,4,6,1148,1,0,594,1742,GasA,3,1,12,2006,Normal,2,2,1,4,5,Typ,1,Attchd,RFn,2,3,3,114,28,234,0,0,0,0,3,3.744667458
527208010,12.77987307,60,9.513625088,1,3,2,4,Corner,3,StoneBr,Norm,1Fam,2Story,8,5,2005,2005,1,1,7.824046011,VinylSd,Stone,130,4,3,PConc,5,3,4,6,16,1,0,1152,1168,GasA,5,1,7,2008,Normal,3,5,1,5,9,Typ,1,BuiltIn,Fin,3,3,3,192,32,0,0,0,0,0,3.5,4.247034983
527210050,12.78376127,60,9.416703923,1,3,2,4,CulDSac,3,StoneBr,Norm,1Fam,2Story,9,5,2006,2006,0,1,7.813187268,VinylSd,BrkFace,184,4,3,PConc,5,4,4,6,205,1,0,889,1094,GasA,5,1,7,2006,Partial,2,4,1,4,11,Typ,1,BuiltIn,Fin,3,3,3,246,39,0,0,0,0,0,2.5,4.137444884
527210060,12.8411298,20,9.55796448,1,3,2,4,Corner,3,StoneBr,Norm,1Fam,1Story,9,5,2005,2006,0,1,7.56112159,VinylSd,Stone,200,4,3,PConc,5,3,4,6,1249,1,0,673,1922,GasA,5,1,7,2007,Normal,2,3,1,4,8,Typ,1,Attchd,Fin,3,3,3,178,51,0,0,0,0,0,3,4.137877246
527212040,12.79917571,60,9.428511582,1,3,4,4,Inside,3,StoneBr,Norm,1Fam,2Story,8,5,2006,2006,0,1,7.853993087,VinylSd,BrkFace,466,5,3,PConc,5,4,1,1,0,1,0,1234,1234,GasA,5,1,7,2006,Partial,2,4,1,5,10,Typ,1,BuiltIn,Fin,3,3,3,324,100,0,0,0,0,0,2.5,4.154354083
527212050,12.69158046,60,9.32349047,1,3,4,4,Inside,3,StoneBr,Norm,1Fam,2Story,9,5,2005,2007,0,1,7.825644732,VinylSd,BrkFace,245,4,3,PConc,4,4,1,1,0,1,0,1122,1122,GasA,5,1,6,2008,Normal,2,4,1,5,11,Typ,1,BuiltIn,Fin,3,3,3,144,39,0,0,0,0,0,2.5,4.151418717
527212060,12.76358623,60,9.419628377,1,3,4,4,Inside,3,StoneBr,Norm,1Fam,2Story,8,5,2005,2005,0,1,7.840312983,VinylSd,Stone,146,4,3,PConc,5,3,2,6,986,1,0,163,1149,GasA,5,1,7,2007,Normal,3,4,1,5,10,Typ,1,BuiltIn,Fin,3,3,3,120,32,0,0,0,0,0,4.5,4.148483381
527214030,12.86617997,20,9.642187721,1,3,2,4,CulDSac,3,StoneBr,Norm,1Fam,1Story,9,5,2004,2004,0,1,7.541152455,VinylSd,BrkFace,296,5,3,PConc,5,3,4,6,1337,1,0,547,1884,GasA,5,1,9,2008,Normal,2,2,1,5,7,Typ,1,Attchd,Fin,3,3,3,214,76,0,0,0,0,0,3,4.137640832
527214060,13.19002203,60,9.683588731,1,3,4,4,CulDSac,3,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,0,1,7.900266037,VinylSd,Stone,734,5,3,PConc,5,3,1,6,1206,1,0,644,1850,GasA,5,1,7,2006,Partial,2,4,1,5,11,Typ,1,Attchd,RFn,3,3,3,250,0,0,0,0,0,0,3.5,4.141467856
527216070,13.19561384,60,10.8875117,1,2,2,4,CulDSac,2,StoneBr,Norm,1Fam,2Story,8,5,2003,2003,0,1,8.095293777,CemntBd,BrkFace,603,5,3,PConc,4,3,4,5,1416,1,0,234,1650,GasA,5,1,6,2010,Normal,3,4,1,5,12,Mod,1,BuiltIn,Fin,3,3,3,503,36,0,0,210,0,0,4.5,4.277757883
527216080,13.29056404,20,10.85849887,1,3,4,4,CulDSac,3,StoneBr,PosN,1Fam,1Story,9,5,2006,2007,0,1,7.757051142,VinylSd,BrkFace,710,5,3,PConc,5,3,3,6,1101,1,0,1559,2660,GasA,5,1,6,2007,Partial,2,4,1,4,8,Typ,2,Attchd,Fin,3,4,3,0,135,0,0,322,0,0,3.5,4.274439419
527225035,12.00762171,50,9.403766709,1,3,3,4,Inside,2,Gilbert,Norm,1Fam,1.5Fin,8,7,1988,2005,1,1,7.468513271,Wd Sdng,None,0,4,3,Wood,4,3,3,6,427,1,0,132,559,GasA,4,1,6,2010,Normal,2,4,1,3,8,Typ,0,Basment,RFn,2,3,3,325,12,0,0,0,0,0,2,4.427209153
527226010,12.03765399,60,9.59981159,1,2,4,4,Corner,3,Gilbert,Feedr,1Fam,2Story,5,6,1948,1950,1,1,7.749322465,Plywood,None,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,4,1,5,2006,Normal,2,2,1,3,7,Typ,1,Attchd,Unf,2,3,2,120,144,0,0,0,0,0,2,4.275996909
527226020,11.65268741,20,10.34881419,1,3,3,3,FR2,3,Gilbert,Feedr,1Fam,1Story,6,2,1952,1952,0,1,7.295735073,BrkFace,None,0,3,3,CBlock,3,3,1,1,0,1,0,1632,1632,GasA,3,1,5,2008,Normal,1,3,1,3,7,Min2,2,Attchd,Unf,2,3,3,0,0,144,0,0,0,0,1,4.282011127
527226040,11.9511804,190,10.63585545,1,3,4,4,FR2,3,Gilbert,Norm,2fmCon,1Story,5,5,1969,1990,1,1,7.261225092,HdBoard,None,0,3,3,CBlock,4,3,4,5,1047,1,0,53,1100,GasW,3,1,11,2007,Normal,1,3,1,3,7,Mod,0,2Types,Unf,3,3,1,144,0,0,0,0,0,0,2.5,4.432875905
527250040,11.88448902,190,10.453053,1,4,3,4,Inside,3,Gilbert,Norm,2fmCon,1Story,5,5,1955,1955,0,1,6.962243464,Wd Sdng,None,0,3,3,CBlock,3,3,2,3,1056,1,0,0,1056,GasA,3,0,1,2006,Normal,1,3,1,3,5,Typ,0,Attchd,Fin,2,3,3,264,0,0,0,0,0,0,2,3.886985885
527252050,12.67576373,120,8.991562278,1,3,2,4,Inside,3,StoneBr,Norm,TwnhsE,1Story,9,5,2006,2006,1,1,7.385230923,MetalSd,BrkFace,165,4,3,PConc,5,3,4,6,797,1,0,815,1612,GasA,5,1,3,2007,Normal,2,2,1,5,6,Typ,1,Attchd,Fin,2,3,3,0,164,0,0,0,0,0,3,4.039894042
527252070,12.87901712,20,8.998260393,1,4,2,4,Inside,3,StoneBr,Norm,1Fam,1Story,8,6,2007,2007,1,1,7.257707677,MetalSd,BrkFace,0,4,3,PConc,4,3,3,6,945,1,0,474,1419,GasA,5,1,10,2007,Partial,2,2,1,4,7,Typ,1,Attchd,RFn,2,3,3,140,0,0,0,0,0,0,3,3.807788988
527252080,12.71889627,120,9.001839097,1,4,2,4,Inside,3,StoneBr,PosN,TwnhsE,1Story,9,5,2007,2007,0,1,7.444248649,MetalSd,BrkFace,178,5,3,PConc,5,3,4,6,1034,1,0,676,1710,GasA,5,1,7,2008,Normal,2,2,1,5,6,Typ,1,Attchd,RFn,2,3,3,156,48,0,0,0,0,0,3,3.814569876
527252090,12.66980666,120,9.00540504,1,4,2,4,Inside,3,StoneBr,Norm,TwnhsE,1Story,9,5,2005,2005,0,1,7.446585099,MetalSd,BrkFace,230,4,3,PConc,5,3,4,6,1191,1,0,523,1714,GasA,5,1,8,2006,Normal,2,2,1,4,7,Typ,1,Attchd,Fin,2,3,3,156,55,0,0,0,0,0,3,3.819179977
527254020,12.82799232,20,9.379576689,1,3,4,4,Inside,3,StoneBr,Norm,1Fam,1Story,8,5,2008,2008,0,1,7.623641947,VinylSd,Stone,464,4,3,PConc,5,3,2,1,0,1,0,2046,2046,GasA,5,1,7,2009,Partial,2,3,1,4,7,Typ,1,Attchd,Fin,3,3,3,322,82,0,0,0,0,0,2.5,4.103883566
527256030,12.99890451,20,9.552652665,1,3,2,4,Inside,3,StoneBr,Norm,1Fam,1Story,8,5,2006,2006,0,1,7.71154898,VinylSd,BrkFace,945,4,3,PConc,5,4,4,6,1558,1,0,662,2220,GasA,5,1,1,2007,Normal,1,1,1,4,7,Typ,1,Attchd,RFn,2,3,3,390,80,0,0,0,0,0,2.5,2.966926436
527256040,13.0280527,20,9.537483513,1,3,2,4,Inside,3,StoneBr,PosA,1Fam,1Story,10,5,2006,2007,0,1,7.621684999,CemntBd,BrkFace,250,5,3,PConc,5,3,4,6,1152,1,0,590,1742,GasA,5,1,10,2007,Partial,2,3,1,5,8,Typ,1,Attchd,Fin,3,3,3,240,52,0,0,174,0,0,3,2.966926436
527256120,13.06048797,20,9.812522917,1,3,2,4,Inside,3,StoneBr,Norm,1Fam,1Story,9,5,2005,2005,0,1,7.60090246,VinylSd,BrkFace,420,5,3,PConc,5,3,4,6,1416,1,0,494,1910,GasA,5,1,9,2006,Normal,2,3,1,5,8,Typ,2,Attchd,Unf,3,3,3,351,102,0,0,123,0,0,3.5,2.966926436
527258010,12.88520203,20,9.34084218,1,4,4,4,Corner,3,StoneBr,Norm,1Fam,1Story,9,2,2010,2010,0,1,7.526178913,VinylSd,Stone,350,4,3,PConc,5,3,3,6,1445,1,0,411,1856,GasA,5,1,6,2010,Partial,1,1,1,5,8,Typ,1,Attchd,Fin,3,3,3,113,0,0,0,0,0,0,2.5,2.966926436
527258020,12.46843691,20,9.690170562,1,3,1,4,Inside,2,StoneBr,Norm,1Fam,1Story,7,5,2005,2005,0,1,7.333023014,VinylSd,Stone,16,4,3,PConc,5,3,3,5,1274,1,0,256,1530,GasA,5,1,6,2009,Normal,2,3,1,4,7,Typ,1,Attchd,Fin,2,3,3,168,36,0,0,0,0,0,3,3.793348983
527276040,11.79810441,20,10.76384265,1,3,4,4,Inside,3,Gilbert,Norm,1Fam,1Story,6,5,1950,1950,0,1,7.305188215,AsbShng,BrkFace,44,3,3,CBlock,3,3,1,1,0,1,0,1488,1488,GasA,4,1,7,2008,Family,2,3,1,3,6,Typ,1,Attchd,RFn,2,3,3,0,0,180,0,0,0,0,2.5,4.216334396
527276150,11.85651517,20,9.859431166,1,4,4,4,Corner,3,Gilbert,Norm,1Fam,1Story,4,5,1951,1951,1,1,6.761572769,VinylSd,None,0,3,3,CBlock,3,3,1,2,120,1,0,744,864,GasA,5,1,6,2010,Normal,1,2,1,3,4,Typ,0,Detchd,Unf,2,3,3,0,0,0,0,0,0,0,1,3.990587156
527276160,12.1281111,60,9.384293679,1,4,4,4,Inside,3,Gilbert,Norm,1Fam,2Story,5,6,1977,1977,1,1,7.567345676,HdBoard,BrkFace,157,3,3,PConc,4,3,1,5,400,1,0,722,1122,GasA,5,1,7,2009,Normal,2,3,1,3,6,Typ,1,Attchd,Unf,2,3,2,0,176,0,0,200,0,0,3.5,3.976014648
527301010,12.21849517,20,9.557116484,1,4,4,4,Corner,3,NWAmes,Norm,1Fam,1Story,7,7,1984,1998,1,1,7.390798522,Wd Sdng,None,0,4,3,CBlock,4,3,2,5,213,1,0,995,1208,GasA,5,1,5,2006,Normal,2,3,1,4,8,Typ,0,Attchd,RFn,2,3,3,108,45,0,0,0,0,0,3,3.370762768
527301080,12.11669483,20,9.437157169,1,3,4,4,Corner,3,NWAmes,Norm,1Fam,1Story,6,7,1981,1981,1,1,7.272398393,MetalSd,BrkFace,310,4,4,CBlock,4,3,1,4,678,1,0,762,1440,GasA,5,1,4,2007,Normal,2,3,1,4,7,Typ,1,Attchd,Fin,2,3,3,0,0,99,0,0,0,0,2,3.253161209
527301170,12.27839331,60,9.930324206,1,3,4,4,CulDSac,3,NWAmes,Norm,1Fam,2Story,7,6,1986,1991,1,1,7.646353722,Plywood,BrkFace,123,3,4,CBlock,4,3,1,1,0,1,0,791,791,GasA,4,1,11,2008,Normal,2,3,1,3,7,Typ,1,Attchd,Fin,2,3,3,364,63,0,0,0,0,3,2.5,3.271404504
527301245,12.33050022,20,9.447781228,1,3,4,4,Inside,3,NWAmes,Norm,1Fam,1Story,7,6,1988,1988,1,1,7.431299675,Plywood,BrkFace,102,4,3,CBlock,4,4,2,6,983,1,0,692,1675,GasA,5,1,6,2008,Normal,2,2,1,5,6,Typ,1,Attchd,RFn,2,3,3,0,48,0,0,141,0,0,3,3.223424986
527301320,12.46843691,60,9.473089178,1,3,4,4,Corner,3,NWAmes,Norm,1Fam,2Story,7,7,1980,1980,1,1,7.763446389,CemntBd,BrkFace,278,4,3,CBlock,4,3,1,6,692,1,0,153,845,GasA,3,1,8,2009,Normal,2,4,1,5,10,Typ,1,Attchd,RFn,2,3,3,288,195,0,0,0,0,4,3.5,3.183967395
527302020,12.08953883,80,9.400133944,1,4,4,4,Inside,3,NWAmes,Norm,1Fam,SLvl,6,7,1984,2003,0,1,7.532623619,VinylSd,BrkFace,74,3,3,CBlock,4,3,1,1,0,1,0,585,585,GasA,5,1,1,2007,Abnorml,3,3,1,3,7,Typ,1,BuiltIn,Fin,2,3,3,268,112,0,0,147,0,0,3.5,3.370823939
527302050,12.07539432,20,9.400133944,1,3,4,4,Inside,3,NWAmes,Norm,1Fam,1Story,6,6,1981,1981,1,1,7.25981961,MetalSd,BrkFace,210,3,4,CBlock,4,3,1,6,588,2,228,606,1422,GasA,3,1,6,2008,Normal,2,3,1,4,7,Typ,1,Attchd,Fin,2,3,3,276,0,0,0,0,0,4,2,3.28418533
527302060,12.07823927,60,9.400133944,1,4,4,4,Inside,3,NWAmes,Norm,1Fam,2Story,7,7,1981,2003,1,1,7.299121463,MetalSd,BrkFace,306,4,3,CBlock,4,3,1,5,321,1,0,404,725,GasA,5,1,3,2007,Normal,2,3,1,4,6,Typ,1,Attchd,RFn,2,3,3,167,72,0,0,0,0,0,2.5,3.278887603
527302070,12.11121236,20,9.289613553,1,3,4,4,Inside,3,NWAmes,Norm,1Fam,1Story,7,7,1983,1983,1,1,7.138867,WdShing,BrkFace,174,4,3,CBlock,4,3,2,6,747,1,0,513,1260,GasA,3,1,7,2008,Normal,2,3,1,3,6,Typ,0,Attchd,Unf,2,3,3,152,0,0,0,0,0,0,3,3.273597565
527302080,12.34147728,50,9.535101443,1,3,4,4,Corner,3,NWAmes,Norm,1Fam,1.5Fin,7,5,1988,1988,1,1,7.688455357,HdBoard,BrkFace,178,4,4,PConc,4,4,1,6,1002,2,202,0,1204,GasA,4,1,2,2006,Normal,2,4,1,4,9,Typ,0,Attchd,Unf,3,3,3,0,0,0,0,0,0,0,2.5,3.268334158
527302090,12.26904744,20,9.417273237,1,4,4,4,Inside,3,NWAmes,Norm,1Fam,1Story,7,6,1978,1985,1,1,7.416979621,Plywood,Stone,67,3,3,CBlock,4,3,1,6,1328,1,0,201,1529,GasA,3,1,9,2007,Normal,2,3,1,4,7,Typ,1,Attchd,Fin,2,3,3,0,0,0,0,0,0,0,3,3.276289459
527302110,12.25486281,20,9.486076373,1,4,4,4,Inside,3,NWAmes,Norm,1Fam,1Story,6,6,1978,1988,1,1,7.636752112,Plywood,Stone,119,3,3,CBlock,4,3,1,5,790,3,163,589,1542,GasA,3,1,2,2010,Normal,2,3,1,3,7,Min1,2,Attchd,Unf,2,3,3,349,0,0,0,0,0,3,3,3.30109526
527302175,12.10625231,20,9.743494841,1,3,4,4,CulDSac,3,NWAmes,Norm,1Fam,1Story,6,5,1979,1998,1,1,7.368970402,HdBoard,None,0,3,4,CBlock,4,2,1,1,0,1,0,1362,1362,GasA,3,1,1,2009,Normal,2,3,1,3,7,Typ,1,Attchd,Unf,2,3,3,192,0,0,0,0,0,0,2,3.3892285
